"first_of_month","pay_tag","system","sub_system","hero_id","hero_name","revenue","pearl_revenue","paymentdetail_last_pearl","total_revenue"
2025-03-01,非R,武将,武将,1009,丰臣秀吉SSR+,0.0,0.0,,0.0
2025-04-01,非R,武将,武将,1133,勇·真田幸村SSR+,6.980278988596321,0.0,,6.980278988596321
2025-03-01,非R,武将,武将,1124,勇·伊达政宗SSR,0.0,0.0,,0.0
2025-03-01,大R,武将,武将,308385,武将,2159.730489316813,0.0,,2159.730489316813
2025-04-01,非R,武将,武将,1295,耀 德川家康UR,2.7900000501911233,0.0,,2.7900000501911233
2025-03-01,大R,武将,武将,1138,勇·柴田胜家SSR,815.4470144163708,0.0,,815.4470144163708
2025-04-01,超R,武将,武将,1137,谋·石田三成SSR,547.4472345140308,0.0,,547.4472345140308
2025-04-01,中R,武将,武将,1130,坚·武田信玄SSR,333.5460502662828,0.0,,333.5460502662828
2025-03-01,超R,武将,武将,1076,浅井长政SR,460.6667223941746,0.0,,460.6667223941746
2025-03-01,大R,武将,武将,1313,UR-佐竹义重,6674.12747729231,0.0,,6674.12747729231
2025-04-01,微R,武将,武将,1123,勇·宫本武藏SSR,39.79397654578998,0.0,,39.79397654578998
2025-04-01,非R,武将,武将,1050,暗·织田信长UR,152.9172528705772,0.0,,152.9172528705772
2025-03-01,微R,武将,武将,1019,宁宁SSR,0.32457926222802963,0.0,,0.32457926222802963
2025-04-01,微R,武将,武将,1144,援·阿国SSR+,68.17169788997315,0.0,,68.17169788997315
2025-04-01,小R,武将,武将,1166,柔·阿松UR,322.25955565893076,0.0,,322.25955565893076
2025-03-01,超R,武将,武将,1078,柴田胜家SR,350.3172420464075,0.0,,350.3172420464075
2025-03-01,非R,武将,武将,1105,TW玉子UR,0.0,0.0,,0.0
2025-04-01,超R,武将,武将,1045,足利义辉SSR,18.56324647732222,0.0,,18.56324647732222
2025-03-01,超R,武将,武将,1067,织田信长SR,326.6454991672879,0.0,,326.6454991672879
2025-03-01,非R,武将,武将,1178,S6德川秀忠UR,0.0,0.0,,0.0
2025-03-01,超R,武将,武将,1128,刚·北条氏康UR,86.68124222562332,0.0,,86.68124222562332
2025-03-01,超R,武将,武将,1148,坚·立花宗茂SSR,498.5720795918065,0.0,,498.5720795918065
2025-04-01,中R,武将,武将,1308,S34蒲生氏乡UR,1000.997183677237,0.0,,1000.997183677237
2025-04-01,超R,武将,武将,1027,毛利元就SSR,29.6175603643689,0.0,,29.6175603643689
2025-03-01,超R,武将,武将,348013,武将,983.4106824815655,0.0,,983.4106824815655
2025-04-01,大R,武将,武将,1052,光·真田幸村UR,213.77900292309343,0.0,,213.77900292309343
2025-04-01,超R,武将,武将,1166,柔·阿松UR,3724.24035078908,0.0,,3724.24035078908
2025-04-01,微R,武将,武将,1141,柔·望月千代女UR,0.010686612384383268,0.0,,0.010686612384383268
2025-03-01,微R,武将,武将,1084,光·立花訚千代UR,0.7046353466099178,0.0,,0.7046353466099178
2025-03-01,非R,武将,武将,1262,S19波多野秀治SSR+,0.0,0.0,,0.0
2025-03-01,小R,武将,武将,1304,S33前田庆次UR,117.80460033205483,0.0,,117.80460033205483
2025-04-01,大R,武将,武将,1065,小早川隆景SSR,1.3799291887829108,0.0,,1.3799291887829108
2025-04-01,超R,武将,武将,328108,武将,328.6555259477841,0.0,,328.6555259477841
2025-03-01,小R,武将,武将,1155,刚·长宗我部元亲UR,4.084647601563156,0.0,,4.084647601563156
2025-03-01,大R,武将,神武锻造,,神武锻造,6753.982259999999,3563.20416984288,8314.143062966721,10317.186429842879
2025-04-01,大R,金币,综合道具,,,0.0,0.0,220.94350210389123,0.0
2025-04-01,非R,武将,武将碎片,348085,武将碎片,378.9236363636363,0.0,,378.9236363636363
2025-04-01,,金币,金币,,,0.0,0.0,,0.0
2025-04-01,大R,武将,武将碎片,348089,武将碎片,70.97325725209082,94.89524986556177,,165.8685071176526
2025-04-01,超R,武将,武将升星,,武将升星,983.5409472505522,0.0,,983.5409472505522
2025-04-01,中R,武将,武将,1263,S20生驹吉乃UR,0.8078647043534164,0.0,,0.8078647043534164
2025-04-01,小R,武将,武将,317966,武将,1.990222859053999,0.0,,1.990222859053999
2025-03-01,中R,武将,武将碎片,1042,浅井长政SSR,43.418333333333344,0.0,,43.418333333333344
2025-03-01,非R,武将,武将,1120,援·阿初SSR,0.0,0.0,,0.0
2025-03-01,非R,武将,武将,1033,松永久秀R,0.0,0.0,,0.0
2025-04-01,中R,武将,武将,,武将,41041.10158345998,0.0,,41041.10158345998
2025-04-01,非R,武将,武将,1119,援·宁宁SSR,54.38135339146792,0.0,,54.38135339146792
2025-03-01,非R,国宝,国宝,,,0.0,0.0,,0.0
2025-03-01,微R,武将,武将,1009,丰臣秀吉SSR+,24.123075082206427,0.0,,24.123075082206427
2025-04-01,大R,武将,武将,1140,直江兼续R,2326.438990816289,0.0,,2326.438990816289
2025-04-01,微R,武将,武将,1149,勇·森兰丸SSR,54.41855463389483,0.0,,54.41855463389483
2025-04-01,小R,武将,武将,1154,柔·鹤姬UR,8.364533055297073,0.0,,8.364533055297073
2025-04-01,超R,神器,神器,,,12274.43883151417,53.49824097422222,,12327.937072488392
2025-03-01,中R,武将,武将,1140,直江兼续R,3204.7060978133277,0.0,,3204.7060978133277
2025-04-01,微R,武将,武将,1044,黑田官兵卫SR,24.647540684592602,0.0,,24.647540684592602
2025-04-01,微R,武将,武将,1070,明智光秀SR,21.50635778519152,0.0,,21.50635778519152
2025-03-01,大R,武将,武将,1068,木下秀吉SR,214.9829181210313,0.0,,214.9829181210313
2025-03-01,非R,武将,武将,1195,S9中小路SSR+,0.0,0.0,,0.0
2025-04-01,超R,神威,神威,,,38429.64089205418,0.0,,38429.64089205418
2025-04-01,中R,武将,武将,348078,武将,287.6013897838485,0.0,,287.6013897838485
2025-04-01,非R,武将,武将,1039,柴田胜家SSR,0.0,0.0,,0.0
2025-04-01,超R,武将,武将,1041,森兰丸SR,252.16426938744644,0.0,,252.16426938744644
2025-04-01,非R,武将,武将,1153,刚·真田幸村UR,0.0,0.0,,0.0
2025-04-01,微R,武将,武将,308385,武将,90.63281956542376,0.0,,90.63281956542376
2025-03-01,大R,武将,武将,1017,真田昌幸SR,195.7038366263233,0.0,,195.7038366263233
2025-04-01,微R,武将,武将,308384,武将,23.207473579751213,0.0,,23.207473579751213
2025-03-01,小R,武将,武将,1128,刚·北条氏康UR,6.654009320824346,0.0,,6.654009320824346
2025-03-01,中R,武将,武将,1138,勇·柴田胜家SSR,733.1188350702331,0.0,,733.1188350702331
2025-03-01,超R,武将,武将,1311,S35山本勘助UR,6744.7060758195,0.0,,6744.7060758195
2025-03-01,超R,武将,武将,1135,谋·明智光秀SSR,417.2021150465394,0.0,,417.2021150465394
2025-04-01,非R,武将,武将,317966,武将,0.0,0.0,,0.0
2025-03-01,中R,武将,武将,338003,武将,62.58003146730384,0.0,,62.58003146730384
2025-03-01,中R,武将,武将,1289,S29佐久间盛政UR,19.295569450736195,0.0,,19.295569450736195
2025-03-01,大R,武将,武将,1168,勇·阿江SSR,218.30964961273608,0.0,,218.30964961273608
2025-04-01,中R,武将,武将,1310,"2025元旦足利义辉",279.18358251743535,0.0,,279.18358251743535
2025-03-01,中R,武将,武将,1143,勇·本多忠胜SSR+,176.90001433713869,0.0,,176.90001433713869
2025-03-01,大R,武将,武将,1272,S23岛津义弘UR,841.6251246033455,0.0,,841.6251246033455
2025-04-01,,武将,武将,1016,真田幸村SSR+,0.0,0.0,,0.0
2025-04-01,中R,武将,武将,1141,柔·望月千代女UR,27.825765581402365,0.0,,27.825765581402365
2025-03-01,微R,武将,武将,1158,刚·上杉谦信UR,0.5125395106356134,0.0,,0.5125395106356134
2025-03-01,非R,武将,武将,1116,S4加藤段藏SSR+,0.0,0.0,,0.0
2025-04-01,,武将,武将,1015,德川家康SSR+,0.0,0.0,,0.0
2025-04-01,大R,战旗,战旗招募,,,115.66644000000002,181.75333997575999,,297.41977997576
2025-04-01,微R,神威,铭刻,,,603.7262189387196,102.72687611612402,,706.4530950548436
2025-03-01,中R,神武,神武突破,,,837.3535714285715,183.2924541942857,,1020.6460256228572
2025-04-01,超R,战旗,战旗碎片,,,181.42660714285714,112.411523856,,293.83813099885714
2025-03-01,微R,武将,神武锻造,,神武锻造,60.959340000000005,0.0,,60.959340000000005
2025-04-01,小R,武将,武将升级,,武将升级,136.2095142857143,9.974510931320147,,146.18402521703445
2025-03-01,非R,战旗,战旗碎片,,,0.0,0.0,,0.0
2025-04-01,超R,武将,武将碎片,1009,丰臣秀吉SSR+,0.0,42.80372821714286,,42.80372821714286
2025-04-01,非R,神武,神武,,,217.90446621634234,0.0,,217.90446621634234
2025-03-01,中R,武将,武将,1313,UR-佐竹义重,1628.0578810389156,0.0,,1628.0578810389156
2025-04-01,,武将,武将,1140,直江兼续R,43.328119023866755,0.0,,43.328119023866755
2025-03-01,中R,旗阵,旗阵,,,6072.919782327652,0.0,,6072.919782327652
2025-04-01,小R,武将,武将,1050,暗·织田信长UR,340.5855208200235,0.0,,340.5855208200235
2025-03-01,非R,武将,武将,1057,光·德川家康UR,0.0,0.0,,0.0
2025-03-01,超R,武将,武将,1030,阿初R,1679.953423254872,0.0,,1679.953423254872
2025-03-01,非R,武将,武将,1139,勇·浅井长政SSR,0.0,0.0,,0.0
2025-04-01,超R,活动,活动,,,14520.501742490713,0.0,,14520.501742490713
2025-03-01,小R,武将,武将,1075,今川义元SR,39.04937490669114,0.0,,39.04937490669114
2025-03-01,小R,武将,武将,1041,森兰丸SR,46.936357499822925,0.0,,46.936357499822925
2025-03-01,非R,武将,武将,328085,武将,0.0,0.0,,0.0
2025-03-01,小R,武将,武将,1077,直江兼续SR,25.592533339897525,0.0,,25.592533339897525
2025-03-01,超R,武将,武将,1144,援·阿国SSR+,2462.2049374785056,0.0,,2462.2049374785056
2025-04-01,超R,武将,武将,1136,援·毛利元就SSR,890.9788070737991,0.0,,890.9788070737991
2025-03-01,中R,武将,武将,1125,勇·佐佐木小次郎SSR,649.7207685682671,0.0,,649.7207685682671
2025-04-01,中R,武将,武将,1298,联动-柴田胜家UR,969.6817346578629,0.0,,969.6817346578629
2025-03-01,超R,武将,武将,1299,联动-望月千代女UR,3441.0504474012646,0.0,,3441.0504474012646
2025-03-01,微R,武将,武将,317921,武将,21.724169223241443,0.0,,21.724169223241443
2025-04-01,大R,武将,武将,348078,武将,365.11526303005,0.0,,365.11526303005
2025-03-01,中R,武将,武将,1067,织田信长SR,266.11318081327664,0.0,,266.11318081327664
2025-04-01,大R,武将,武将,1146,谋·今川义元SSR,135.2857910332138,0.0,,135.2857910332138
2025-04-01,微R,武将,武将,1071,石田三成SR,27.233047812453492,0.0,,27.233047812453492
2025-03-01,小R,武将,武将,1042,浅井长政SSR,11.639177695254483,0.0,,11.639177695254483
2025-03-01,微R,武将,武将,1050,暗·织田信长UR,44.17878998033648,0.0,,44.17878998033648
2025-03-01,非R,武将,武将,1154,柔·鹤姬UR,0.0,0.0,,0.0
2025-04-01,中R,武将,武将,1046,今川义元SSR,58.79782611074935,0.0,,58.79782611074935
2025-04-01,非R,武将,武将,1155,刚·长宗我部元亲UR,0.0,0.0,,0.0
2025-03-01,微R,武将,武将,1062,立花宗茂SSR,2.0497995960809003,0.0,,2.0497995960809003
2025-03-01,小R,武将,武将,1312,S35真田幸隆SSR+,64.73827557155212,0.0,,64.73827557155212
2025-04-01,超R,武将,武将,1009,丰臣秀吉SSR+,318.0524465801974,0.0,,318.0524465801974
2025-03-01,微R,武将,武将,1052,光·真田幸村UR,0.0,0.0,,0.0
2025-04-01,非R,武将,武将,1296,S31京极龙子UR,0.0,0.0,,0.0
2025-03-01,大R,武将,武将,1295,耀 德川家康UR,2696.169288028341,0.0,,2696.169288028341
2025-03-01,微R,武将,武将,1051,光·本多忠胜UR,0.0,0.0,,0.0
2025-04-01,非R,武将,武将,1141,柔·望月千代女UR,1.740379622016972,0.0,,1.740379622016972
2025-04-01,中R,武将,武将,1142,柔·玉子UR,63.62148211071975,0.0,,63.62148211071975
2025-04-01,非R,武将,武将,1114,S4风魔小太郎UR,0.0,0.0,,0.0
2025-04-01,微R,武将,武将,1296,S31京极龙子UR,0.46387786458171615,0.0,,0.46387786458171615
2025-03-01,超R,武将,武将,1303,耀足利义辉UR,103.47000560128905,0.0,,103.47000560128905
2025-03-01,微R,武将,武将,1108,S3织田信长UR,0.0,0.0,,0.0
2025-03-01,非R,武将,武将,1160,刚·武田信玄UR,0.0,0.0,,0.0
2025-04-01,中R,武将,武将,1190,S8妙玖SSR+,0.0,0.0,,0.0
2025-04-01,微R,武将,武将招募,,武将招募,332.8173455664232,21.858432794294384,,354.67577836071763
2025-03-01,大R,武将,春日祭,,春日祭,0.0,0.0,53765.58038860001,0.0
2025-03-01,大R,其他,通用资源,,,898.8807285087934,1943.8554011229537,,2842.736129631747
2025-04-01,超R,神器,符文,,,590.8001175028,393.06823961874727,,983.8683571215473
2025-04-01,大R,武将,大名赠礼,,大名赠礼,0.0,0.0,26832.764281441632,0.0
2025-04-01,微R,国宝,国宝升星,,,430.44267692307676,22.950850843076925,,453.3935277661537
2025-03-01,中R,武将,武将碎片,1312,S35真田幸隆SSR+,699.6554285714285,353.78255381142856,,1053.4379823828572
2025-03-01,微R,武将,武将升级,,武将升级,8.931771428571428,0.0,,8.931771428571428
2025-04-01,非R,武将,武将碎片,348078,武将碎片,776.5521019108279,0.0,,776.5521019108279
2025-04-01,,武将,武将,1009,丰臣秀吉SSR+,0.0,0.0,,0.0
2025-04-01,大R,武将,武将,1022,武田信玄SSR,0.31832910548319043,0.0,,0.31832910548319043
2025-04-01,非R,武将,武将,1112,S3明智光秀SSR,0.0,0.0,,0.0
2025-04-01,非R,武将,武将,1109,S3丰臣秀吉UR,0.0,0.0,,0.0
2025-04-01,超R,武将,武将碎片,1016,真田幸村SSR+,0.0,42.80372821714286,,42.80372821714286
2025-04-01,微R,其他,其他,,,7501.192862908201,297.387378784,,7798.5802416922015
2025-03-01,微R,武将,武将,,武将,4365.506311432418,0.0,,4365.506311432418
2025-04-01,小R,铭刻,铭刻,,,1426.6419877597637,28.05619016953006,,1454.6981779292937
2025-04-01,非R,武将,武将,1129,刚·织田信长UR,11.099041517157538,0.0,,11.099041517157538
2025-03-01,非R,武将,武将,1034,岛左近SR,0.0,0.0,,0.0
2025-04-01,小R,其他,其他,,,7676.229033602003,550.2181692080001,,8226.447202810003
2025-04-01,非R,武将,武将,1139,勇·浅井长政SSR,2.0471892515350376,0.0,,2.0471892515350376
2025-04-01,超R,阵法,阵法,,,3666.0769885554278,0.0,,3666.0769885554278
2025-03-01,非R,武将,武将,338003,武将,0.0,0.0,,0.0
2025-03-01,大R,铭刻,铭刻,,,9234.409692065099,0.0,,9234.409692065099
2025-03-01,非R,武将,武将,1042,浅井长政SSR,0.0,0.0,,0.0
2025-03-01,小R,武将,武将,1078,柴田胜家SR,26.924749464387972,0.0,,26.924749464387972
2025-03-01,大R,武将,武将,1040,阿国SSR+,340.1477847160095,0.0,,340.1477847160095
2025-04-01,中R,武将,武将,328060,武将,5269.394079604452,0.0,,5269.394079604452
2025-03-01,非R,武将,武将,1022,武田信玄SSR,0.0,0.0,,0.0
2025-03-01,小R,武将,武将,1011,望月千代女SR,36.4585215230397,0.0,,36.4585215230397
2025-04-01,微R,武将,武将,1135,谋·明智光秀SSR,37.162171117516564,0.0,,37.162171117516564
2025-03-01,小R,武将,武将,1311,S35山本勘助UR,88.38888152433687,0.0,,88.38888152433687
2025-03-01,小R,武将,武将,1008,织田信长SSR+,35.265388727632136,0.0,,35.265388727632136
2025-03-01,超R,武将,武将,1105,TW玉子UR,769.1175436060279,0.0,,769.1175436060279
2025-03-01,中R,武将,武将,1142,柔·玉子UR,9.575585116046176,0.0,,9.575585116046176
2025-04-01,大R,武将,武将,1093,光·井伊直虎UR,1454.3030594297247,0.0,,1454.3030594297247
2025-03-01,超R,武将,武将,1061,茶茶SSR,6.118682386186586,0.0,,6.118682386186586
2025-04-01,,武将,武将,1136,援·毛利元就SSR,0.0,0.0,,0.0
2025-03-01,微R,武将,武将,1174,S5斋藤道三SSR+,0.0,0.0,,0.0
2025-04-01,中R,武将,武将,1214,S14三条之方UR,14.444833076438185,0.0,,14.444833076438185
2025-03-01,大R,武将,武将,1063,森兰丸SSR,0.842841392265558,0.0,,0.842841392265558
2025-04-01,小R,武将,武将,1042,浅井长政SSR,5.766531876586573,0.0,,5.766531876586573
2025-03-01,微R,武将,武将,1202,S11太原雪斋UR,0.0,0.0,,0.0
2025-03-01,超R,武将,武将,1165,柔·井伊直虎UR,442.0521993940603,0.0,,442.0521993940603
2025-04-01,中R,武将,武将,1207,S12本愿寺显如SSR+,0.5979027614408085,0.0,,0.5979027614408085
2025-03-01,小R,武将,武将,308386,武将,25.590486724701716,0.0,,25.590486724701716
2025-04-01,超R,武将,武将,1053,光·伊达政宗UR,29.012795346165916,0.0,,29.012795346165916
2025-03-01,小R,武将,武将,1268,S21北条纲成SSR+,0.0,0.0,,0.0
2025-04-01,微R,武将,武将,317921,武将,0.0,0.0,,0.0
2025-03-01,微R,武将,武将,1198,柔·甲斐姬UR,2.8375310274411216,0.0,,2.8375310274411216
2025-04-01,大R,武将,武将,328108,武将,32.726903128942624,0.0,,32.726903128942624
2025-03-01,大R,神器,神器升级,,,624.1124906666669,389.74472503985913,,1013.857215706526
2025-04-01,微R,神武,神武升星,,,15.935617682198329,0.501468989056153,,16.43708667125448
2025-04-01,小R,综合养成材料,综合养成材料,,,127.50730902272205,29.77005331929487,,157.27736234201691
2025-04-01,微R,武将,大名赠礼,,大名赠礼,0.0,0.0,1453.4743490818144,0.0
2025-03-01,大R,浮世绘,浮世绘刻印,,,62.52239999999999,148.5811900438514,,211.1035900438514
2025-04-01,小R,武将,武将碎片,348052,武将碎片,0.0,2.6421054455,,2.6421054455
2025-04-01,大R,武将,武将碎片,,武将碎片,111.64714285714285,76.49196963214287,,188.1391124892857
2025-03-01,超R,浮世绘,浮世绘升级,,,312.612,60.81312094720002,,373.42512094720007
2025-03-01,超R,武将,武将,1280,S25二好长逸SSR+,6.4757631586678395,0.0,,6.4757631586678395
2025-04-01,,武将,武将,1315,S36SSR+-诸角虎定,0.0,0.0,,0.0
2025-03-01,非R,研习,研习,,,0.0,0.0,,0.0
2025-04-01,小R,研习,研习,,,1889.5181839557479,121.04567203587023,,2010.563855991618
2025-04-01,非R,武将,武将,1031,阿江R,40.25646011314977,0.0,,40.25646011314977
2025-04-01,微R,武将,武将,,武将,5829.604508769408,0.0,,5829.604508769408
2025-04-01,大R,武将,武将,1033,松永久秀R,648.2286602163595,0.0,,648.2286602163595
2025-03-01,非R,武将,武将,1012,阿市SSR+,0.0,0.0,,0.0
2025-03-01,非R,武将,武将,1296,S31京极龙子UR,0.0,0.0,,0.0
2025-04-01,中R,武将,武将,1125,勇·佐佐木小次郎SSR,354.94507091871327,0.0,,354.94507091871327
2025-04-01,微R,武将,武将,348013,武将,7.905799986872549,0.0,,7.905799986872549
2025-04-01,非R,武将,武将,1029,茶茶SR,1.9924428154685307,0.0,,1.9924428154685307
2025-04-01,小R,武将,武将,1027,毛利元就SSR,11.382783475727617,0.0,,11.382783475727617
2025-03-01,非R,武将,武将,1126,谋·浓姬SSR,0.0,0.0,,0.0
2025-03-01,超R,活动,活动,,,47661.52144472339,0.0,,47661.52144472339
2025-04-01,微R,武将,武将,1299,联动-望月千代女UR,2.113298646888912,0.0,,2.113298646888912
2025-03-01,非R,武将,武将,1114,S4风魔小太郎UR,0.0,0.0,,0.0
2025-03-01,小R,武将,武将,1146,谋·今川义元SSR,18.104557075579176,0.0,,18.104557075579176
2025-04-01,中R,武将,武将,1070,明智光秀SR,175.9500584238325,0.0,,175.9500584238325
2025-03-01,微R,武将,武将,1039,柴田胜家SSR,6.471324271567728,0.0,,6.471324271567728
2025-04-01,,其他,其他,,,7.560348289271817,0.0,,7.560348289271817
2025-03-01,微R,武将,武将,1018,上杉谦信SSR+,69.6432046810663,0.0,,69.6432046810663
2025-04-01,,武将,武将,1014,立花訚千代SSR,0.0,0.0,,0.0
2025-04-01,微R,武将,武将,1207,S12本愿寺显如SSR+,0.18355543669665325,0.0,,0.18355543669665325
2025-03-01,超R,武将,武将,1041,森兰丸SR,283.93500987262337,0.0,,283.93500987262337
2025-04-01,超R,武将,武将,1310,"2025元旦足利义辉",564.2486831226208,0.0,,564.2486831226208
2025-03-01,大R,武将,武将,317921,武将,381.17889308023075,0.0,,381.17889308023075
2025-04-01,,神武,神武,,,0.2326920208503747,0.0,,0.2326920208503747
2025-04-01,微R,武将,武将,1057,光·德川家康UR,18.173697400560144,0.0,,18.173697400560144
2025-03-01,大R,武将,武将,1073,浓姬SR,193.51671885524993,0.0,,193.51671885524993
2025-04-01,,武将,武将,1073,浓姬SR,16.069316948138354,0.0,,16.069316948138354
2025-04-01,非R,武将,武将,1312,S35真田幸隆SSR+,0.0,0.0,,0.0
2025-03-01,微R,武将,武将,1184,S7山本勘助SSR+,0.0,0.0,,0.0
2025-04-01,,武将,武将,1135,谋·明智光秀SSR,0.1020740734157693,0.0,,0.1020740734157693
2025-04-01,非R,武将,武将,1310,"2025元旦足利义辉",2.933449634827164,0.0,,2.933449634827164
