act_tag,pay_tag,type,dis_type1,dis_type2,users,target_sum,target_count
20250412-20250414-3,微R,抽奖每日渠道,玩家付费,2025-04-14,248,2183.0,963
20250311-20250313-3,非R,抽奖每日渠道,玩家付费,2025-03-13,1249,9439.0,4015
20250311-20250313-3,微R,抽奖每日渠道,玩家付费,2025-03-12,251,2242.0,976
20241211-20241213-3,非R,抽奖每日渠道,购买,2024-12-13,6,156.0,13
20250101-20250103-3,大R,抽奖每日渠道,购买,2025-01-03,7,896.0,35
20241211-20241213-3,小R,抽奖每日渠道,出生获得,2024-12-12,40,1740.0,112
20250506-20250508-3,中R,抽奖每日渠道,出生获得,2025-05-08,67,4100.0,279
20241223-20241225-3,非R,直购礼包礼包聚合1,神武锻造-购买档位1,,4,449.8663,14
20250114-20250116-3,大R,直购礼包礼包聚合1,神武锻造-购买档位1,,11,1799.1923,55
20241128-20241130-3,超R,直购礼包礼包聚合1,神武锻造-购买档位3,,11,21536.071999999993,34
20250101-20250103-3,未活跃,直购礼包礼包聚合1,神武锻造-购买档位2,,1,240.0,2
20250405-20250407-3,微R,直购礼包礼包聚合2,微R,,2,189.0448,3
20241128-20241130-3,微R,直购礼包礼包聚合2,微R,,6,642.3322000000001,11
20250506-20250508-3,超R,抽奖渠道,购买,,6,2032.0,58
20250114-20250116-3,微R,抽奖渠道,出生获得,,145,10420.0,640
20250327-20250329-3,微R,抽奖渠道,玩家付费,,268,6576.0,2931
20250303-20250305-3,大R,抽奖渠道,玩家付费,,34,1123.0,472
20250311-20250313-3,未活跃,抽奖渠道,玩家付费,,19,224.0,83
20250412-20250414-3,中R,抽奖渠道,购买,,17,1164.0,54
20250211-20250213-3,超R,抽奖每日渠道,购买,2025-02-12,6,1800.0,42
20250319-20250321-3,小R,抽奖每日渠道,玩家付费,2025-03-21,148,1364.0,612
20250424-20250426-3,大R,抽奖每日渠道,玩家付费,2025-04-24,33,354.0,155
20250125-20250127-3,中R,抽奖每日渠道,购买,2025-01-25,16,1988.0,66
20250125-20250127-3,中R,抽奖每日渠道,购买,2025-01-27,26,1844.0,94
20241128-20241130-3,大R,抽奖每日渠道,出生获得,2024-11-29,16,850.0,59
20250522-20250524-3,小R,抽奖每日渠道,购买,2025-05-24,6,172.0,11
20250327-20250329-3,大R,抽奖每日渠道,玩家付费,2025-03-28,33,352.0,151
20250114-20250116-3,未活跃,抽奖每日渠道,出生获得,2025-01-15,9,410.0,24
20250506-20250508-3,非R,抽奖每日渠道,出生获得,2025-05-06,295,15050.0,867
20250101-20250103-3,非R,抽奖每日渠道,玩家付费,2025-01-01,1185,8852.0,3924
20241211-20241213-3,大R,抽奖每日渠道,出生获得,2024-12-12,14,790.0,54
20241223-20241225-3,未活跃,抽奖每日渠道,玩家付费,2024-12-24,74,481.0,209
20250506-20250508-3,大R,直购礼包礼包聚合1,神武锻造-购买档位1,,13,2744.2619,85
20250319-20250321-3,小R,直购礼包礼包聚合1,神武锻造-购买档位1,,3,165.59890000000001,5
20250319-20250321-3,小R,直购礼包礼包聚合1,神武锻造-购买档位3,,1,614.8036,1
20241128-20241130-3,非R,直购礼包礼包聚合1,神武锻造-购买档位2,,2,720.0,6
20250405-20250407-3,小R,直购礼包礼包聚合2,小R,,3,169.3315,5
20250412-20250414-3,非R,抽奖渠道,出生获得,,596,39360.0,2361
20250412-20250414-3,大R,抽奖渠道,购买,,20,3524.0,110
20250211-20250213-3,非R,抽奖渠道,玩家付费,,1448,28120.0,11854
20250522-20250524-3,超R,抽奖渠道,购买,,6,3324.0,88
20250319-20250321-3,超R,抽奖渠道,出生获得,,11,1380.0,92
20241128-20241130-3,超R,抽奖渠道,购买,,13,8056.0,167
20250522-20250524-3,超R,抽奖每日渠道,玩家付费,2025-05-23,15,154.0,62
20250211-20250213-3,中R,抽奖每日渠道,购买,2025-02-13,24,2000.0,85
20250424-20250426-3,大R,抽奖每日渠道,出生获得,2025-04-25,16,1100.0,75
20250412-20250414-3,超R,抽奖每日渠道,出生获得,2025-04-12,10,1170.0,78
20250319-20250321-3,微R,抽奖每日渠道,出生获得,2025-03-21,85,3280.0,211
20241128-20241130-3,微R,抽奖每日渠道,玩家付费,2024-11-30,256,2381.0,1040
20250405-20250407-3,大R,抽奖每日渠道,出生获得,2025-04-06,10,620.0,44
20241223-20241225-3,微R,抽奖每日渠道,玩家付费,2024-12-24,253,2285.0,976
20250405-20250407-3,小R,抽奖每日渠道,玩家付费,2025-04-07,148,1287.0,557
20250311-20250313-3,小R,抽奖每日渠道,出生获得,2025-03-11,55,4010.0,240
20241211-20241213-3,微R,抽奖每日渠道,玩家付费,2024-12-11,249,2182.0,979
20241211-20241213-3,大R,抽奖每日渠道,玩家付费,2024-12-11,33,366.0,158
20241128-20241130-3,中R,抽奖每日渠道,玩家付费,2024-11-28,139,1406.0,589
20250412-20250414-3,大R,抽奖每日渠道,出生获得,2025-04-14,12,650.0,48
20250412-20250414-3,大R,抽奖每日渠道,购买,2025-04-14,9,1180.0,43
20250303-20250305-3,大R,直购礼包礼包聚合1,神武锻造-购买档位2,,5,2435.3136000000004,20
20241211-20241213-3,超R,直购礼包礼包聚合1,神武锻造-购买档位2,,5,3260.1792,27
20250219-20250221-3,小R,直购礼包礼包聚合1,神武锻造-购买档位1,,3,235.1978,7
20241211-20241213-3,非R,直购礼包礼包聚合1,神武锻造-购买档位3,,1,614.8036,1
20241223-20241225-3,大R,直购礼包礼包聚合2,大R,,13,13148.146299999999,107
20250125-20250127-3,超R,直购礼包礼包聚合2,超R,,11,33263.200899999996,140
20250219-20250221-3,非R,抽奖渠道,出生获得,,539,34580.0,2082
20250114-20250116-3,小R,抽奖渠道,玩家付费,,156,4280.0,1848
20250319-20250321-3,中R,抽奖渠道,购买,,19,1108.0,74
20241211-20241213-3,微R,抽奖渠道,玩家付费,,266,6519.0,2856
20241211-20241213-3,中R,抽奖渠道,购买,,36,6560.0,235
20250311-20250313-3,微R,抽奖渠道,玩家付费,,271,6763.0,2925
20250522-20250524-3,微R,抽奖每日渠道,购买,2025-05-23,1,12.0,1
20250424-20250426-3,微R,抽奖每日渠道,出生获得,2025-04-24,95,5550.0,311
20250424-20250426-3,小R,抽奖每日渠道,玩家付费,2025-04-24,145,1287.0,568
20250101-20250103-3,中R,抽奖每日渠道,玩家付费,2025-01-02,135,1406.0,620
20241128-20241130-3,超R,抽奖每日渠道,玩家付费,2024-11-30,17,166.0,64
20250522-20250524-3,大R,抽奖每日渠道,购买,2025-05-24,10,836.0,31
20250327-20250329-3,超R,抽奖每日渠道,出生获得,2025-03-28,4,260.0,15
20250506-20250508-3,中R,抽奖每日渠道,购买,2025-05-07,9,400.0,30
20250219-20250221-3,非R,抽奖每日渠道,购买,2025-02-21,3,60.0,5
20250125-20250127-3,非R,抽奖每日渠道,玩家付费,2025-01-26,1293,10592.0,4566
20250506-20250508-3,大R,抽奖每日渠道,购买,2025-05-08,9,780.0,28
20250219-20250221-3,超R,直购礼包礼包聚合1,神武锻造-购买档位1,,5,1492.5292999999997,46
20241128-20241130-3,中R,直购礼包礼包聚合1,神武锻造-购买档位1,,36,7979.426699999987,243
20250125-20250127-3,大R,直购礼包礼包聚合1,神武锻造-购买档位2,,9,5000.7168,41
20250506-20250508-3,大R,直购礼包礼包聚合1,神武锻造-购买档位3,,4,4303.6252,7
20250424-20250426-3,中R,直购礼包礼包聚合1,神武锻造-购买档位1,,15,1526.3955999999996,47
20250506-20250508-3,未活跃,抽奖渠道,出生获得,,9,780.0,48
20250424-20250426-3,微R,抽奖渠道,出生获得,,165,13820.0,820
20250211-20250213-3,大R,抽奖渠道,出生获得,,32,4270.0,282
20241223-20241225-3,微R,抽奖渠道,购买,,3,68.0,4
20250114-20250116-3,中R,抽奖每日渠道,出生获得,2025-01-16,65,2990.0,211
20250211-20250213-3,小R,抽奖每日渠道,购买,2025-02-12,2,84.0,7
20241211-20241213-3,小R,抽奖每日渠道,出生获得,2024-12-11,72,5250.0,311
20250424-20250426-3,微R,抽奖每日渠道,出生获得,2025-04-26,116,5430.0,343
20250319-20250321-3,大R,抽奖每日渠道,玩家付费,2025-03-19,33,345.0,155
20250319-20250321-3,非R,抽奖每日渠道,玩家付费,2025-03-20,1234,9535.0,3972
20250319-20250321-3,小R,抽奖每日渠道,购买,2025-03-20,2,192.0,2
20250125-20250127-3,未活跃,抽奖每日渠道,玩家付费,2025-01-27,61,432.0,177
20241128-20241130-3,微R,抽奖每日渠道,出生获得,2024-11-30,102,3900.0,260
20250114-20250116-3,小R,抽奖每日渠道,玩家付费,2025-01-15,149,1425.0,620
20241211-20241213-3,中R,抽奖每日渠道,购买,2024-12-12,16,1576.0,67
20250311-20250313-3,非R,抽奖每日渠道,出生获得,2025-03-11,252,12220.0,714
20250311-20250313-3,微R,抽奖每日渠道,玩家付费,2025-03-11,250,2258.0,977
20241223-20241225-3,超R,抽奖每日渠道,玩家付费,2024-12-24,17,204.0,86
20250114-20250116-3,未活跃,直购礼包礼包聚合1,神武锻造-购买档位1,,1,33.8663,1
20250506-20250508-3,超R,直购礼包礼包聚合1,神武锻造-购买档位1,,5,1170.663,36
20241128-20241130-3,中R,直购礼包礼包聚合1,神武锻造-购买档位3,,5,6853.232400000001,11
20250405-20250407-3,大R,直购礼包礼包聚合2,大R,,15,7674.933299999996,81
20241128-20241130-3,大R,直购礼包礼包聚合2,大R,,21,32067.51540000002,212
20250125-20250127-3,中R,直购礼包礼包聚合2,中R,,37,21239.60889999999,239
20250219-20250221-3,微R,直购礼包礼包聚合2,微R,,3,237.0641,7
20241211-20241213-3,微R,直购礼包礼包聚合2,微R,,5,1605.4803999999997,16
20250211-20250213-3,中R,抽奖渠道,出生获得,,127,14460.0,937
20250311-20250313-3,大R,抽奖渠道,购买,,18,2416.0,68
20250311-20250313-3,非R,抽奖渠道,购买,,3,60.0,5
20250219-20250221-3,超R,抽奖渠道,购买,,8,5480.0,100
20250319-20250321-3,小R,抽奖渠道,出生获得,,88,7130.0,425
20250319-20250321-3,未活跃,抽奖每日渠道,出生获得,2025-03-21,4,80.0,5
20241223-20241225-3,未活跃,抽奖每日渠道,玩家付费,2024-12-25,78,534.0,230
20241223-20241225-3,中R,抽奖每日渠道,出生获得,2024-12-25,63,2810.0,186
20241128-20241130-3,中R,抽奖每日渠道,购买,2024-11-28,20,1740.0,92
20250319-20250321-3,超R,抽奖每日渠道,出生获得,2025-03-20,4,360.0,23
20250125-20250127-3,中R,抽奖每日渠道,玩家付费,2025-01-25,143,1595.0,708
20250114-20250116-3,小R,抽奖每日渠道,玩家付费,2025-01-14,153,1441.0,611
20250522-20250524-3,非R,抽奖每日渠道,玩家付费,2025-05-23,1144,8338.0,3462
20241223-20241225-3,未活跃,抽奖每日渠道,出生获得,2024-12-23,12,870.0,51
20250219-20250221-3,非R,抽奖每日渠道,出生获得,2025-02-21,347,12060.0,760
20250405-20250407-3,大R,抽奖每日渠道,出生获得,2025-04-07,11,700.0,49
20250506-20250508-3,大R,抽奖每日渠道,购买,2025-05-07,10,552.0,32
20250125-20250127-3,微R,抽奖每日渠道,玩家付费,2025-01-26,261,2554.0,1140
20250311-20250313-3,中R,抽奖每日渠道,出生获得,2025-03-11,82,6630.0,412
20250101-20250103-3,大R,抽奖每日渠道,玩家付费,2025-01-03,32,377.0,159
20250506-20250508-3,超R,直购礼包礼包聚合1,神武锻造-购买档位3,,3,4484.410800000001,7
20250311-20250313-3,大R,直购礼包礼包聚合1,神武锻造-购买档位1,,13,1645.0641,51
20250101-20250103-3,微R,直购礼包礼包聚合1,神武锻造-购买档位2,,1,375.13439999999997,3
20250405-20250407-3,大R,直购礼包礼包聚合1,神武锻造-购买档位3,,4,4918.428800000001,8
20241128-20241130-3,非R,直购礼包礼包聚合2,非R,,4,2499.1978,22
20250311-20250313-3,中R,直购礼包礼包聚合2,中R,,22,7065.800199999998,119
20250125-20250127-3,未活跃,直购礼包礼包聚合2,未活跃,,3,1210.2687999999998,13
20250311-20250313-3,大R,抽奖渠道,玩家付费,,34,1127.0,493
20250311-20250313-3,中R,抽奖渠道,玩家付费,,146,4361.0,1878
20250311-20250313-3,小R,抽奖渠道,购买,,5,296.0,9
20241128-20241130-3,非R,抽奖渠道,购买,,4,680.0,22
20250219-20250221-3,微R,抽奖渠道,玩家付费,,270,6735.0,2939
20250219-20250221-3,小R,抽奖渠道,玩家付费,,156,4246.0,1852
20250424-20250426-3,中R,抽奖每日渠道,玩家付费,2025-04-24,142,1411.0,604
20250219-20250221-3,微R,抽奖每日渠道,玩家付费,2025-02-19,249,2211.0,953
20250219-20250221-3,微R,抽奖每日渠道,出生获得,2025-02-20,88,3150.0,190
20241211-20241213-3,中R,抽奖每日渠道,出生获得,2024-12-11,84,8130.0,508
20250101-20250103-3,超R,抽奖每日渠道,玩家付费,2025-01-02,17,190.0,75
20250424-20250426-3,微R,抽奖每日渠道,购买,2025-04-26,1,24.0,2
20250424-20250426-3,非R,抽奖每日渠道,出生获得,2025-04-24,262,13770.0,798
20241128-20241130-3,未活跃,抽奖每日渠道,购买,2024-11-28,1,68.0,4
20250319-20250321-3,未活跃,抽奖每日渠道,出生获得,2025-03-19,1,150.0,10
20250319-20250321-3,超R,抽奖每日渠道,购买,2025-03-20,3,1240.0,21
20250303-20250305-3,大R,抽奖每日渠道,购买,2025-03-03,8,844.0,30
20250125-20250127-3,非R,抽奖每日渠道,玩家付费,2025-01-27,1285,9873.0,4294
20241211-20241213-3,大R,抽奖每日渠道,出生获得,2024-12-13,12,860.0,56
20250101-20250103-3,小R,抽奖每日渠道,出生获得,2025-01-03,53,2050.0,139
20250211-20250213-3,大R,直购礼包礼包聚合1,神武锻造-购买档位3,,7,12702.839599999996,20
20241223-20241225-3,大R,直购礼包礼包聚合1,神武锻造-购买档位3,,7,8128.036000000001,13
20250125-20250127-3,未活跃,直购礼包礼包聚合1,神武锻造-购买档位4,,1,60.0,1
20250311-20250313-3,小R,直购礼包礼包聚合1,神武锻造-购买档位1,,3,199.4652,6
20241223-20241225-3,微R,直购礼包礼包聚合2,微R,,3,226.64370000000002,4
20250114-20250116-3,非R,直购礼包礼包聚合2,非R,,3,409.8663,10
20250219-20250221-3,中R,抽奖渠道,购买,,21,3968.0,134
20250114-20250116-3,非R,抽奖渠道,购买,,3,140.0,10
20250522-20250524-3,小R,抽奖渠道,玩家付费,,158,4259.0,1808
20250114-20250116-3,非R,抽奖每日渠道,出生获得,2025-01-16,292,10150.0,655
20250424-20250426-3,超R,抽奖每日渠道,玩家付费,2025-04-26,16,180.0,61
20250101-20250103-3,小R,抽奖每日渠道,玩家付费,2025-01-02,144,1419.0,622
20250319-20250321-3,未活跃,抽奖每日渠道,玩家付费,2025-03-19,9,69.0,28
20250319-20250321-3,中R,抽奖每日渠道,出生获得,2025-03-20,60,2290.0,143
20250303-20250305-3,大R,抽奖每日渠道,购买,2025-03-04,6,592.0,27
20250114-20250116-3,非R,抽奖每日渠道,玩家付费,2025-01-14,1193,8627.0,3722
20250114-20250116-3,超R,抽奖每日渠道,出生获得,2025-01-14,11,1200.0,77
20250412-20250414-3,微R,抽奖每日渠道,购买,2025-04-14,1,24.0,2
20250303-20250305-3,中R,抽奖每日渠道,购买,2025-03-03,9,1124.0,41
20250327-20250329-3,小R,抽奖每日渠道,玩家付费,2025-03-29,154,1456.0,640
20241223-20241225-3,微R,抽奖每日渠道,购买,2024-12-25,2,36.0,3
20241128-20241130-3,小R,抽奖每日渠道,玩家付费,2024-11-30,147,1502.0,662
20250522-20250524-3,中R,抽奖每日渠道,购买,2025-05-24,13,496.0,33
20250327-20250329-3,小R,抽奖每日渠道,出生获得,2025-03-28,44,1850.0,114
20250412-20250414-3,微R,抽奖每日渠道,玩家付费,2025-04-13,258,2354.0,1080
20250219-20250221-3,超R,抽奖每日渠道,玩家付费,2025-02-21,15,154.0,56
20250405-20250407-3,中R,抽奖每日渠道,出生获得,2025-04-07,63,3700.0,256
20241211-20241213-3,超R,抽奖每日渠道,购买,2024-12-12,6,844.0,25
20241211-20241213-3,大R,抽奖每日渠道,玩家付费,2024-12-13,33,369.0,158
20241211-20241213-3,微R,抽奖每日渠道,出生获得,2024-12-13,107,4670.0,300
20250405-20250407-3,大R,直购礼包礼包聚合1,神武锻造-购买档位1,,12,2211.4596999999994,68
20241223-20241225-3,中R,直购礼包礼包聚合1,神武锻造-购买档位1,,21,4044.5183000000015,124
20241211-20241213-3,小R,直购礼包礼包聚合1,神武锻造-购买档位2,,2,250.0896,2
20250125-20250127-3,大R,直购礼包礼包聚合1,神武锻造-购买档位3,,15,23425.679199999988,37
20241128-20241130-3,大R,直购礼包礼包聚合1,神武锻造-购买档位1,,17,4121.036600000002,124
20250522-20250524-3,小R,直购礼包礼包聚合1,神武锻造-购买档位2,,2,250.0896,2
20250114-20250116-3,超R,直购礼包礼包聚合2,超R,,5,4932.940099999999,45
20250506-20250508-3,小R,直购礼包礼包聚合2,小R,,2,158.9111,2
20250211-20250213-3,中R,抽奖渠道,玩家付费,,145,4558.0,1920
20241223-20241225-3,大R,抽奖渠道,购买,,13,3628.0,107
20250311-20250313-3,小R,抽奖渠道,出生获得,,100,8500.0,527
20250405-20250407-3,中R,抽奖渠道,玩家付费,,147,4473.0,1861
20250405-20250407-3,小R,抽奖渠道,出生获得,,91,7560.0,462
20250319-20250321-3,非R,抽奖渠道,出生获得,,470,29030.0,1746
20250319-20250321-3,微R,抽奖渠道,购买,,2,36.0,3
20250412-20250414-3,非R,抽奖渠道,玩家付费,,1453,28584.0,12473
20250412-20250414-3,小R,抽奖渠道,玩家付费,,159,4179.0,1838
20250125-20250127-3,非R,抽奖渠道,玩家付费,,1484,30288.0,13096
20250125-20250127-3,小R,抽奖渠道,购买,,13,1060.0,61
20250101-20250103-3,超R,抽奖渠道,玩家付费,,17,533.0,214
20241128-20241130-3,超R,抽奖每日渠道,玩家付费,2024-11-29,17,183.0,71
20250114-20250116-3,大R,抽奖每日渠道,出生获得,2025-01-16,12,710.0,54
20241128-20241130-3,微R,抽奖每日渠道,购买,2024-11-30,4,156.0,8
20250101-20250103-3,大R,抽奖每日渠道,出生获得,2025-01-02,14,780.0,46
20250319-20250321-3,微R,抽奖每日渠道,玩家付费,2025-03-20,262,2415.0,1048
20250125-20250127-3,微R,抽奖每日渠道,出生获得,2025-01-25,128,9130.0,535
20250303-20250305-3,大R,抽奖每日渠道,出生获得,2025-03-03,25,2390.0,149
20250114-20250116-3,大R,抽奖每日渠道,玩家付费,2025-01-15,33,386.0,161
20250114-20250116-3,非R,抽奖每日渠道,购买,2025-01-15,1,92.0,6
20250303-20250305-3,超R,抽奖每日渠道,玩家付费,2025-03-04,16,171.0,66
20250522-20250524-3,小R,抽奖每日渠道,玩家付费,2025-05-23,153,1471.0,614
20250125-20250127-3,超R,抽奖每日渠道,玩家付费,2025-01-27,17,213.0,85
20250311-20250313-3,超R,抽奖每日渠道,出生获得,2025-03-13,4,300.0,22
20250424-20250426-3,微R,抽奖每日渠道,玩家付费,2025-04-25,240,1988.0,864
20250506-20250508-3,未活跃,抽奖每日渠道,出生获得,2025-05-06,6,470.0,26
20250101-20250103-3,微R,抽奖每日渠道,出生获得,2025-01-01,73,3900.0,227
20241223-20241225-3,微R,抽奖每日渠道,出生获得,2024-12-24,72,2590.0,159
20250303-20250305-3,非R,抽奖每日渠道,玩家付费,2025-03-05,1238,9386.0,4028
20250303-20250305-3,超R,抽奖每日渠道,购买,2025-03-05,4,768.0,17
20250211-20250213-3,超R,直购礼包礼包聚合1,神武锻造-购买档位2,,7,4710.2688,39
20241211-20241213-3,超R,直购礼包礼包聚合1,神武锻造-购买档位1,,8,1921.5933999999997,59
20241223-20241225-3,未活跃,直购礼包礼包聚合1,神武锻造-购买档位2,,1,120.0,1
20250311-20250313-3,中R,直购礼包礼包聚合1,神武锻造-购买档位2,,9,1935.1344,16
20250311-20250313-3,非R,直购礼包礼包聚合2,非R,,3,161.8663,5
20250506-20250508-3,微R,直购礼包礼包聚合2,微R,,1,33.8663,1
20241128-20241130-3,未活跃,直购礼包礼包聚合2,未活跃,,1,226.6437,4
20250211-20250213-3,中R,抽奖渠道,购买,,31,4488.0,201
20250506-20250508-3,中R,抽奖渠道,出生获得,,113,13210.0,855
20250506-20250508-3,小R,抽奖渠道,玩家付费,,157,4245.0,1866
20250522-20250524-3,中R,抽奖渠道,购买,,14,772.0,56
20250327-20250329-3,超R,抽奖渠道,出生获得,,13,1450.0,92
20250319-20250321-3,非R,抽奖渠道,购买,,3,96.0,8
20250327-20250329-3,超R,抽奖每日渠道,购买,2025-03-28,5,876.0,26
20241223-20241225-3,大R,抽奖每日渠道,购买,2024-12-25,10,1964.0,58
20241128-20241130-3,中R,抽奖每日渠道,玩家付费,2024-11-30,138,1471.0,634
20250424-20250426-3,大R,抽奖每日渠道,购买,2025-04-24,8,1204.0,32
20250522-20250524-3,未活跃,抽奖每日渠道,玩家付费,2025-05-22,16,110.0,44
20250522-20250524-3,中R,抽奖每日渠道,购买,2025-05-22,3,132.0,11
20250303-20250305-3,微R,抽奖每日渠道,出生获得,2025-03-03,87,4420.0,242
20250114-20250116-3,非R,抽奖每日渠道,出生获得,2025-01-15,222,7820.0,457
20250114-20250116-3,超R,抽奖每日渠道,出生获得,2025-01-15,3,220.0,14
20250125-20250127-3,小R,抽奖每日渠道,玩家付费,2025-01-27,151,1450.0,648
20241223-20241225-3,小R,抽奖每日渠道,购买,2024-12-23,4,664.0,19
20250412-20250414-3,超R,抽奖每日渠道,玩家付费,2025-04-12,17,208.0,80
20250412-20250414-3,中R,抽奖每日渠道,购买,2025-04-12,8,524.0,23
20250311-20250313-3,非R,抽奖每日渠道,玩家付费,2025-03-12,1228,9182.0,3934
20250311-20250313-3,大R,抽奖每日渠道,出生获得,2025-03-11,24,2560.0,159
20250506-20250508-3,中R,抽奖每日渠道,购买,2025-05-08,18,600.0,40
20250405-20250407-3,大R,抽奖每日渠道,玩家付费,2025-04-06,33,372.0,156
20250303-20250305-3,大R,直购礼包礼包聚合1,神武锻造-购买档位1,,14,2680.2618999999995,83
20250303-20250305-3,中R,直购礼包礼包聚合1,神武锻造-购买档位2,,7,1815.1344,15
20241223-20241225-3,非R,直购礼包礼包聚合1,神武锻造-购买档位2,,2,360.0,3
20250405-20250407-3,中R,直购礼包礼包聚合1,神武锻造-购买档位4,,1,60.0,1
20250125-20250127-3,小R,直购礼包礼包聚合1,神武锻造-购买档位1,,11,1479.1923,45
20250412-20250414-3,小R,直购礼包礼包聚合1,神武锻造-购买档位2,,2,485.0448,4
20250101-20250103-3,非R,直购礼包礼包聚合1,神武锻造-购买档位3,,2,2504.4107999999997,4
20250311-20250313-3,大R,直购礼包礼包聚合1,神武锻造-购买档位2,,2,720.0,6
20250211-20250213-3,小R,直购礼包礼包聚合2,小R,,8,826.9056000000003,22
20250522-20250524-3,大R,直购礼包礼包聚合2,大R,,10,4043.6086,65
20250424-20250426-3,小R,抽奖渠道,玩家付费,,155,3914.0,1694
20250327-20250329-3,中R,抽奖渠道,出生获得,,105,9780.0,630
20250125-20250127-3,小R,抽奖渠道,玩家付费,,158,4587.0,2038
20241223-20241225-3,中R,抽奖渠道,玩家付费,,144,4305.0,1819
20250522-20250524-3,微R,抽奖每日渠道,出生获得,2025-05-23,66,2440.0,138
20250327-20250329-3,中R,抽奖每日渠道,玩家付费,2025-03-27,141,1490.0,624
20250303-20250305-3,中R,抽奖每日渠道,出生获得,2025-03-04,72,3410.0,225
20250125-20250127-3,小R,抽奖每日渠道,购买,2025-01-27,8,252.0,16
20250327-20250329-3,非R,抽奖每日渠道,购买,2025-03-29,1,192.0,2
20241223-20241225-3,大R,抽奖每日渠道,出生获得,2024-12-25,19,580.0,44
20250211-20250213-3,中R,抽奖每日渠道,购买,2025-02-11,17,1352.0,60
20250522-20250524-3,微R,抽奖每日渠道,玩家付费,2025-05-24,251,2229.0,972
20250405-20250407-3,非R,抽奖每日渠道,玩家付费,2025-04-05,1211,8861.0,3665
20250311-20250313-3,中R,抽奖每日渠道,玩家付费,2025-03-12,139,1452.0,619
20250311-20250313-3,小R,抽奖每日渠道,玩家付费,2025-03-12,150,1388.0,591
20250311-20250313-3,中R,抽奖每日渠道,购买,2025-03-11,8,580.0,31
20250424-20250426-3,超R,直购礼包礼包聚合1,神武锻造-购买档位3,,4,6509.6072,10
20250424-20250426-3,小R,直购礼包礼包聚合1,神武锻造-购买档位1,,4,201.33149999999998,6
20250303-20250305-3,小R,直购礼包礼包聚合2,小R,,6,500.5293000000002,15
20250211-20250213-3,大R,抽奖渠道,购买,,22,5680.0,155
20250424-20250426-3,超R,抽奖渠道,玩家付费,,17,565.0,214
20250219-20250221-3,小R,抽奖渠道,购买,,4,116.0,8
20250405-20250407-3,微R,抽奖渠道,购买,,2,56.0,3
20250101-20250103-3,中R,抽奖渠道,购买,,25,5548.0,196
20250303-20250305-3,小R,抽奖渠道,玩家付费,,160,4250.0,1859
20250327-20250329-3,未活跃,抽奖每日渠道,出生获得,2025-03-28,1,10.0,1
20241128-20241130-3,未活跃,抽奖每日渠道,玩家付费,2024-11-29,95,682.0,291
20241223-20241225-3,中R,抽奖每日渠道,玩家付费,2024-12-25,138,1418.0,605
20250219-20250221-3,非R,抽奖每日渠道,出生获得,2025-02-20,251,8360.0,504
20250412-20250414-3,大R,抽奖每日渠道,玩家付费,2025-04-13,34,404.0,175
20241128-20241130-3,未活跃,抽奖每日渠道,玩家付费,2024-11-28,99,675.0,282
20250522-20250524-3,超R,抽奖每日渠道,玩家付费,2025-05-22,17,199.0,68
20250303-20250305-3,大R,抽奖每日渠道,出生获得,2025-03-04,15,1140.0,76
20250522-20250524-3,超R,抽奖每日渠道,出生获得,2025-05-23,4,320.0,21
20250412-20250414-3,小R,抽奖每日渠道,购买,2025-04-14,2,44.0,2
20250311-20250313-3,未活跃,抽奖每日渠道,出生获得,2025-03-13,4,330.0,22
20250506-20250508-3,超R,抽奖每日渠道,出生获得,2025-05-06,9,1110.0,71
20250101-20250103-3,非R,抽奖每日渠道,出生获得,2025-01-01,204,10600.0,622
20250405-20250407-3,中R,抽奖每日渠道,购买,2025-04-07,15,532.0,41
20241211-20241213-3,未活跃,抽奖每日渠道,玩家付费,2024-12-13,83,560.0,232
20241211-20241213-3,非R,抽奖每日渠道,玩家付费,2024-12-12,1205,8911.0,3781
20241223-20241225-3,中R,抽奖每日渠道,玩家付费,2024-12-24,136,1474.0,609
20241211-20241213-3,中R,直购礼包礼包聚合1,神武锻造-购买档位2,,15,4780.896,39
20250506-20250508-3,微R,直购礼包礼包聚合1,神武锻造-购买档位1,,1,33.8663,1
20250412-20250414-3,中R,直购礼包礼包聚合1,神武锻造-购买档位3,,2,1274.8036,2
20250114-20250116-3,大R,直购礼包礼包聚合1,神武锻造-购买档位3,,7,6988.8216,11
20250211-20250213-3,非R,直购礼包礼包聚合1,神武锻造-购买档位3,,1,614.8036,1
20250311-20250313-3,大R,直购礼包礼包聚合1,神武锻造-购买档位4,,1,60.0,1
20250114-20250116-3,非R,直购礼包礼包聚合1,神武锻造-购买档位1,,3,289.8663,9
20250114-20250116-3,中R,直购礼包礼包聚合2,中R,,24,7751.867799999995,133
20250327-20250329-3,未活跃,抽奖渠道,玩家付费,,7,29.0,11
20241223-20241225-3,非R,抽奖渠道,玩家付费,,1418,26937.0,11493
20250125-20250127-3,大R,抽奖每日渠道,购买,2025-01-27,15,2708.0,65
20241223-20241225-3,中R,抽奖每日渠道,购买,2024-12-23,9,1348.0,39
20250506-20250508-3,中R,抽奖每日渠道,购买,2025-05-06,7,300.0,20
20250522-20250524-3,微R,抽奖每日渠道,出生获得,2025-05-24,100,4040.0,259
20250219-20250221-3,未活跃,抽奖每日渠道,玩家付费,2025-02-19,39,271.0,97
