act_tag,pay_tag,type,dis_type1,dis_type2,users,target_sum,target_count
20241127-20241201-5,超R,抽奖每日渠道,购买,2024-11-29,5,642.0,19
20241127-20241201-5,非R,抽奖每日渠道,购买,2024-11-30,5,402.0,20
20250121-20250124-4,未活跃,抽奖渠道,引导奖励,,19,844.0,109
20250223-20250226-4,微R,抽奖渠道,引导奖励,,155,2732.0,419
20250203-20250206-4,中R,pprid_reward_type,160_1,抽奖自选包,127,127.0,127
20250325-20250328-4,小R,pprid_reward_type,160_1,2024信物,87,174.0,87
20250325-20250328-4,中R,pprid_reward_type,160_1,S30冠军鸡,3,3.0,3
20250223-20250226-4,超R,pprid_reward_type,160_2,化境研习橙色道具,4,80.0,4
20250203-20250206-4,微R,pprid_reward_type,160_1,阵石随机包（绿）,32,32.0,32
20241219-20241222-4,超R,pprid_reward_type,160_1,抽奖自选包,8,8.0,8
20241219-20241222-4,超R,pprid_reward_type,160_3,暗·织田信长UR(碎片),1,2.0,1
20250203-20250206-4,未活跃,pprid_reward_type,160_1,阵石随机包（绿）,4,4.0,4
20250514-20250517-4,小R,pprid_reward_type,164_2,2024信物,2,12.0,2
20250121-20250124-4,小R,兑换信物金币消耗,小R,,76,382000.0,434
20250223-20250226-4,未活跃,兑换奖励内容,2024信物,,7,25500.0,28
20250409-20250411-3,超R,兑换奖励内容,联动-本多忠胜UR(召唤卡),,1,8.0,2
20250214-20250218-5,中R,兑换奖励内容,5阶防御符文自选箱,,2,2.0,2
20250203-20250206-4,超R,兑换奖励内容,2024信物,,10,80000.0,102
20250416-20250419-4,超R,兑换奖励内容,S33织田冬姬SSR+(召唤卡),,2,8.0,4
20250416-20250419-4,大R,兑换奖励内容,S34蒲生氏乡UR(召唤卡),,2,8.0,2
20250311-20250314-4,中R,兑换奖励内容,德川UR(召唤卡),,1,4.0,1
20250514-20250517-4,大R,直购礼包礼包聚合2,大R,,12,11261.753399999998,109
20250409-20250411-3,小R,直购礼包礼包聚合2,小R,,9,779.1343999999999,14
20250514-20250517-4,非R,直购礼包礼包聚合1,2024情人节信物礼包1,,1,192.0,6
20250121-20250124-4,超R,直购礼包礼包聚合1,2024情人节信物礼包3,,8,41001.75119999998,65
20250121-20250124-4,超R,直购礼包礼包聚合1,2024情人节史诗礼包19.99-600金币,,5,615.1344,5
20250416-20250419-4,中R,直购礼包礼包聚合1,2025情人节-巧克力礼包2,,10,3155.3136,26
20250325-20250328-4,小R,直购礼包礼包聚合1,2025情人节-节日礼包3,,1,33.8663,1
20250203-20250206-4,大R,直购礼包礼包聚合1,2024情人节信物礼包3,,7,15912.446799999996,25
20241219-20241222-4,中R,直购礼包礼包聚合1,2024情人节信物礼包2,,14,5730.806399999998,47
20250325-20250328-4,中R,直购礼包礼包聚合1,2024情人节信物礼包1,,27,8677.827799999985,265
20250325-20250328-4,超R,直购礼包礼包聚合1,2024情人节稀有礼包4.99-320金币(新,,8,265.3315,8
20250325-20250328-4,超R,直购礼包礼包聚合1,2024情人节信物礼包2,,6,5750.985599999999,47
20250325-20250328-4,中R,直购礼包礼包聚合1,2024情人节信物礼包4,,2,120.0,2
20241219-20241222-4,大R,抽奖每日渠道,玩家付费,2024-12-21,34,167.0,104
20250203-20250206-4,未活跃,抽奖每日渠道,引导奖励,2025-02-06,14,333.0,42
20250428-20250501-4,微R,抽奖每日渠道,引导奖励,2025-04-29,116,1010.0,197
20250223-20250226-4,非R,抽奖每日渠道,玩家付费,2025-02-26,1430,4612.0,2549
20250121-20250124-4,中R,抽奖每日渠道,引导奖励,2025-01-22,50,1747.0,237
20250428-20250501-4,超R,抽奖每日渠道,玩家付费,2025-04-30,16,94.0,44
20250104-20250107-4,小R,抽奖每日渠道,玩家付费,2025-01-06,153,567.0,336
20241219-20241222-4,微R,抽奖每日渠道,玩家付费,2024-12-20,256,850.0,498
20250223-20250226-4,超R,抽奖每日渠道,引导奖励,2025-02-23,5,476.0,59
20250514-20250517-4,大R,抽奖每日渠道,引导奖励,2025-05-17,17,226.0,42
20250203-20250206-4,超R,抽奖渠道,购买,,9,3546.0,106
20250203-20250206-4,超R,抽奖渠道,引导奖励,,14,909.0,144
20250223-20250226-4,超R,抽奖渠道,购买,,8,1224.0,28
20250514-20250517-4,非R,抽奖渠道,引导奖励,,705,9714.0,1708
20241127-20241201-5,超R,pprid_reward_type,164_3,阵石随机包（橙）,1,3.0,1
20250223-20250226-4,超R,pprid_reward_type,164_1,UR招募令,1,1.0,1
20241219-20241222-4,中R,pprid_reward_type,164_3,暗·织田信长UR(碎片),7,28.0,7
20250325-20250328-4,大R,pprid_reward_type,164_1,2024信物,17,34.0,17
20250514-20250517-4,中R,pprid_reward_type,164_2,2024信物,19,114.0,19
20250514-20250517-4,超R,pprid_reward_type,160_3,化境研习金色道具,3,45.0,3
20250223-20250226-4,微R,兑换奖励内容,2024信物,,82,247000.0,271
20250214-20250218-5,中R,兑换奖励内容,2025元旦赛季UR战旗80碎片自选,,4,10.0,5
20250328-20250331-4,中R,兑换奖励内容,红色装备8随1,,8,9.0,9
20250428-20250501-4,大R,直购礼包礼包聚合2,大R,,25,61641.92760000003,398
20250328-20250331-4,中R,直购礼包礼包聚合1,2025情人节-节日礼包2,,28,1917.5878999999989,58
20250416-20250419-4,超R,直购礼包礼包聚合1,2025情人节-巧克力礼包3,,10,41480.965599999974,66
20250325-20250328-4,超R,直购礼包礼包聚合1,2025情人节-节日礼包10,,1,614.8036,1
20250510-20250513-4,小R,直购礼包礼包聚合1,2025情人节-节日礼包11,,1,614.8036,1
20250214-20250218-5,小R,直购礼包礼包聚合1,2025情人节-节日礼包3,,3,99.73259999999999,3
20250203-20250206-4,小R,直购礼包礼包聚合1,2024情人节史诗礼包19.99-600金币,,3,375.13439999999997,3
20250325-20250328-4,大R,直购礼包礼包聚合1,2024情人节史诗礼包19.99-600金币,,17,2075.3136,17
20250428-20250501-4,中R,直购礼包礼包聚合1,2024情人节稀有礼包4.99-320金币(新,,33,1091.4597000000003,33
20241127-20241201-5,非R,直购礼包礼包聚合1,2024情人节信物礼包3,,2,1844.4107999999999,3
20241219-20241222-4,微R,直购礼包礼包聚合1,2024情人节信物礼包1,,1,32.0,1
20250514-20250517-4,非R,抽奖每日渠道,玩家付费,2025-05-14,1273,4345.0,1714
20250325-20250328-4,超R,抽奖每日渠道,购买,2025-03-26,7,3348.0,74
20250514-20250517-4,未活跃,抽奖每日渠道,引导奖励,2025-05-15,3,18.0,4
20250223-20250226-4,中R,抽奖每日渠道,玩家付费,2025-02-25,140,562.0,339
20250223-20250226-4,非R,抽奖每日渠道,引导奖励,2025-02-25,369,2120.0,465
20250325-20250328-4,小R,抽奖每日渠道,购买,2025-03-27,8,844.0,45
20250104-20250107-4,大R,抽奖每日渠道,玩家付费,2025-01-04,30,134.0,86
20250104-20250107-4,大R,抽奖每日渠道,引导奖励,2025-01-04,12,976.0,130
20250121-20250124-4,小R,抽奖每日渠道,购买,2025-01-21,1,30.0,5
20241127-20241201-5,超R,抽奖每日渠道,引导奖励,2024-11-30,10,107.0,22
20250121-20250124-4,未活跃,抽奖每日渠道,引导奖励,2025-01-24,14,257.0,35
20250104-20250107-4,微R,抽奖渠道,购买,,3,620.0,17
20250203-20250206-4,微R,抽奖渠道,玩家付费,,279,3503.0,2102
20241127-20241201-5,中R,抽奖渠道,引导奖励,,137,8017.0,1224
20250428-20250501-4,大R,抽奖渠道,玩家付费,,34,701.0,333
20241127-20241201-5,超R,pprid_reward_type,164_1,阵石随机包（蓝）,6,6.0,6
20241127-20241201-5,超R,pprid_reward_type,164_3,暗·织田信长UR(碎片),2,8.0,2
20241127-20241201-5,微R,pprid_reward_type,164_2,2024信物,1,4.0,1
20250121-20250124-4,中R,pprid_reward_type,160_1,抽奖自选包,120,120.0,120
20250121-20250124-4,非R,pprid_reward_type,164_1,抽奖自选包,50,250.0,50
20250223-20250226-4,超R,pprid_reward_type,160_1,家督印（战旗征集道具）,2,2.0,2
20250428-20250501-4,中R,pprid_reward_type,160_1,2024信物,107,214.0,107
20241219-20241222-4,非R,pprid_reward_type,160_1,阵石随机包（绿）,226,226.0,226
20250203-20250206-4,大R,pprid_reward_type,160_3,暗·织田信长UR(碎片),2,4.0,2
20250223-20250226-4,超R,pprid_reward_type,164_2,6周年橙色神威任选箱（20种全）,1,1.0,1
20241219-20241222-4,小R,pprid_reward_type,164_2,2024信物,5,20.0,5
20250214-20250218-5,中R,兑换信物金币消耗,中R,,62,202.0,125
20250325-20250328-4,超R,兑换奖励内容,2025元旦足利义辉(召唤卡),,1,6.0,1
20250416-20250419-4,微R,兑换奖励内容,S12本愿寺显如SSR+(召唤卡),,4,4.0,4
20250214-20250218-5,非R,兑换奖励内容,2025元旦赛季UR战旗80碎片自选,,1,2.0,1
20250502-20250505-4,大R,直购礼包礼包聚合2,大R,,20,34321.1886,247
20241127-20241201-5,未活跃,直购礼包礼包聚合2,未活跃,,2,3390.635500000001,16
20250328-20250331-4,超R,直购礼包礼包聚合2,超R,,12,40654.55898000005,238
20250328-20250331-4,小R,直购礼包礼包聚合2,小R,,13,2908.1544000000004,59
20250502-20250505-4,中R,直购礼包礼包聚合1,2025情人节史诗礼包19.99-600金币,,12,1485.4031999999997,12
20250121-20250124-4,大R,直购礼包礼包聚合1,2024情人节信物礼包1,,7,2569.3314999999993,80
20250328-20250331-4,超R,直购礼包礼包聚合1,2025情人节-节日礼包6,,2,490.0896,4
20250325-20250328-4,中R,直购礼包礼包聚合1,2025情人节史诗礼包19.99-600金币,,1,125.0448,1
20250214-20250218-5,大R,直购礼包礼包聚合1,2025情人节史诗礼包19.99-600金币,,23,2815.4928,23
20250104-20250107-4,大R,直购礼包礼包聚合1,2024情人节信物礼包2,,6,4190.985600000001,34
20250514-20250517-4,小R,直购礼包礼包聚合1,2024情人节信物礼包2,,1,250.0896,2
20250214-20250218-5,非R,直购礼包礼包聚合1,2025情人节史诗礼包19.99-600金币,,3,370.0896,3
20250214-20250218-5,微R,直购礼包礼包聚合1,2025情人节-节日礼包2,,2,169.3315,5
20250223-20250226-4,非R,抽奖每日渠道,玩家付费,2025-02-24,1411,4278.0,2415
20241219-20241222-4,小R,抽奖每日渠道,玩家付费,2024-12-21,151,562.0,339
20250428-20250501-4,小R,抽奖每日渠道,玩家付费,2025-04-30,147,690.0,313
20250203-20250206-4,微R,抽奖每日渠道,玩家付费,2025-02-05,265,893.0,550
20241127-20241201-5,大R,抽奖每日渠道,引导奖励,2024-11-30,23,555.0,100
20250104-20250107-4,微R,抽奖每日渠道,玩家付费,2025-01-07,271,939.0,562
20250121-20250124-4,中R,抽奖每日渠道,购买,2025-01-24,27,2084.0,140
20250223-20250226-4,大R,抽奖渠道,购买,,17,4044.0,189
20241127-20241201-5,小R,抽奖渠道,玩家付费,,159,2731.0,1659
20250214-20250218-5,小R,抽奖渠道,玩家付费,,1,1.0,1
20241127-20241201-5,大R,pprid_reward_type,164_3,2024信物,9,90.0,9
20241127-20241201-5,小R,pprid_reward_type,164_1,阵石随机包（蓝）,2,2.0,2
20250121-20250124-4,中R,pprid_reward_type,160_3,暗·织田信长UR(碎片),6,12.0,6
20250104-20250107-4,小R,pprid_reward_type,160_1,抽奖自选包,131,131.0,131
20250104-20250107-4,中R,pprid_reward_type,160_1,阵石随机包（绿）,8,8.0,8
20250428-20250501-4,小R,pprid_reward_type,160_3,化境研习金色道具,1,15.0,1
20250514-20250517-4,超R,pprid_reward_type,164_1,家督印（战旗征集道具）,1,1.0,1
20250121-20250124-4,非R,pprid_reward_type,164_3,2024信物,1,10.0,1
20250104-20250107-4,中R,pprid_reward_type,164_2,暗·织田信长UR(碎片),9,18.0,9
20250104-20250107-4,超R,pprid_reward_type,164_2,暗·织田信长UR(碎片),2,4.0,2
20250514-20250517-4,微R,兑换信物金币消耗,微R,,77,238500.0,279
20250409-20250411-3,中R,兑换奖励内容,红色装备8随1,,11,13.0,13
20250214-20250218-5,超R,兑换奖励内容,联动-宫本武藏UR(召唤卡),,3,12.0,3
20250416-20250419-4,非R,兑换奖励内容,S18山中幸盛SSR+(召唤卡),,3,3.0,3
20250328-20250331-4,小R,兑换奖励内容,光·本多忠胜UR(召唤卡),,1,4.0,1
20250502-20250505-4,大R,兑换奖励内容,耀足利义辉UR(召唤卡),,1,4.0,1
20250409-20250411-3,超R,直购礼包礼包聚合2,超R,,14,42488.90224000005,214
20250328-20250331-4,中R,直购礼包礼包聚合1,2025情人节稀有礼包4.99-300金币,,29,1780.3584,29
20250328-20250331-4,小R,直购礼包礼包聚合1,2025情人节-巧克力礼包1,,1,640.0,20
20250328-20250331-4,超R,直购礼包礼包聚合1,2025情人节稀有礼包4.99-300金币,,8,490.0896,8
20250514-20250517-4,大R,直购礼包礼包聚合1,2024情人节信物礼包2,,5,3040.3583999999996,25
20250416-20250419-4,大R,直购礼包礼包聚合1,2025情人节稀有礼包4.99-300金币,,15,910.0896,15
20250416-20250419-4,超R,直购礼包礼包聚合1,2025情人节-节日礼包7,,2,500.1792,4
20250416-20250419-4,超R,直购礼包礼包聚合1,2025情人节史诗礼包19.99-600金币,,9,1105.224,9
20250502-20250505-4,中R,直购礼包礼包聚合1,2025情人节-节日礼包12,,3,1934.8036,3
20250409-20250411-3,超R,直购礼包礼包聚合1,2025情人节稀有礼包4.99-300金币,,10,612.612,10
20250325-20250328-4,中R,直购礼包礼包聚合1,2024情人节信物礼包5,,1,3960.0,6
20241219-20241222-4,微R,直购礼包礼包聚合1,2024情人节史诗礼包19.99-600金币,,1,125.0448,1
20250311-20250314-4,小R,直购礼包礼包聚合1,2025情人节-巧克力礼包4,,1,120.0,2
20250104-20250107-4,超R,抽奖每日渠道,玩家付费,2025-01-05,15,95.0,62
20250325-20250328-4,非R,抽奖每日渠道,玩家付费,2025-03-26,1359,5354.0,2188
20241219-20241222-4,非R,抽奖每日渠道,引导奖励,2024-12-21,217,3999.0,454
20241127-20241201-5,非R,抽奖每日渠道,引导奖励,2024-11-27,222,7296.0,814
20250104-20250107-4,中R,抽奖每日渠道,玩家付费,2025-01-06,136,531.0,331
20250104-20250107-4,未活跃,抽奖每日渠道,购买,2025-01-06,1,16.0,1
20250203-20250206-4,小R,抽奖每日渠道,购买,2025-02-03,2,60.0,10
20250121-20250124-4,非R,抽奖每日渠道,玩家付费,2025-01-21,1406,3559.0,2022
20250428-20250501-4,非R,抽奖每日渠道,玩家付费,2025-05-01,1389,5968.0,2442
20250104-20250107-4,未活跃,抽奖每日渠道,玩家付费,2025-01-07,92,308.0,158
20250121-20250124-4,小R,抽奖渠道,购买,,4,162.0,27
20250104-20250107-4,中R,抽奖渠道,玩家付费,,145,2164.0,1307
20250325-20250328-4,非R,抽奖渠道,引导奖励,,604,9200.0,1404
20250325-20250328-4,非R,抽奖渠道,购买,,2,416.0,6
20250325-20250328-4,微R,抽奖渠道,购买,,1,78.0,8
20250223-20250226-4,中R,pprid_reward_type,164_2,2024信物,22,132.0,22
20250223-20250226-4,超R,pprid_reward_type,164_1,家督印（战旗征集道具）,1,1.0,1
20241219-20241222-4,中R,pprid_reward_type,164_2,阵石随机包（橙）,1,1.0,1
20250428-20250501-4,超R,pprid_reward_type,160_1,S36招募令,2,2.0,2
20250514-20250517-4,大R,pprid_reward_type,160_3,化境研习金色道具,4,60.0,4
20250104-20250107-4,小R,pprid_reward_type,164_2,暗·织田信长UR(碎片),2,4.0,2
20250311-20250314-4,大R,兑换信物金币消耗,大R,,17,59.0,25
20250510-20250513-4,中R,兑换奖励内容,S33织田冬姬SSR+(召唤卡),,3,6.0,3
20250510-20250513-4,超R,兑换奖励内容,5阶攻击符文自选箱,,1,1.0,1
20250409-20250411-3,小R,兑换奖励内容,红色装备8随1,,2,2.0,2
20250502-20250505-4,微R,兑换奖励内容,鸣灵石,,2,2.0,2
20250214-20250218-5,微R,兑换奖励内容,红色策略装备自选箱,,1,1.0,1
20250416-20250419-4,超R,直购礼包礼包聚合2,超R,,13,73843.17412000005,340
20250223-20250226-4,小R,直购礼包礼包聚合2,小R,,8,5769.282,52
20250409-20250411-3,中R,直购礼包礼包聚合2,中R,,38,9445.491499999991,136
20241127-20241201-5,中R,直购礼包礼包聚合1,2024情人节信物礼包1,,28,10506.06219999997,317
20250416-20250419-4,大R,直购礼包礼包聚合1,2025情人节-巧克力礼包2,,10,7765.761599999999,64
20250311-20250314-4,超R,直购礼包礼包聚合1,2025情人节-节日礼包7,,5,2530.4480000000003,8
20250214-20250218-5,大R,直购礼包礼包聚合1,2025情人节-节日礼包3,,12,941.0641,29
20241219-20241222-4,超R,直购礼包礼包聚合1,2024情人节信物礼包3,,6,18236.071999999993,29
20250203-20250206-4,超R,直购礼包礼包聚合1,2024情人节信物礼包5,,1,660.0,1
20250203-20250206-4,小R,直购礼包礼包聚合1,2024情人节信物礼包3,,4,5533.232400000001,9
20250223-20250226-4,小R,直购礼包礼包聚合1,2024情人节信物礼包3,,2,3688.8216,6
20250409-20250411-3,超R,直购礼包礼包聚合1,2025情人节-节日礼包8,,4,2203.0600000000004,7
20241219-20241222-4,非R,抽奖每日渠道,购买,2024-12-19,1,334.0,12
20241219-20241222-4,大R,抽奖每日渠道,购买,2024-12-19,4,892.0,24
20250104-20250107-4,大R,抽奖每日渠道,玩家付费,2025-01-05,34,179.0,110
20250121-20250124-4,中R,抽奖每日渠道,引导奖励,2025-01-23,60,1230.0,208
20250121-20250124-4,大R,抽奖每日渠道,玩家付费,2025-01-23,34,147.0,93
20241127-20241201-5,非R,抽奖每日渠道,玩家付费,2024-12-01,1445,4723.0,2670
20250325-20250328-4,未活跃,抽奖每日渠道,引导奖励,2025-03-27,1,140.0,20
20250428-20250501-4,中R,抽奖每日渠道,引导奖励,2025-04-30,64,1456.0,228
20250203-20250206-4,超R,抽奖每日渠道,购买,2025-02-03,2,510.0,15
20250203-20250206-4,超R,抽奖每日渠道,引导奖励,2025-02-05,7,267.0,49
20250428-20250501-4,大R,抽奖每日渠道,玩家付费,2025-04-28,33,187.0,82
20241127-20241201-5,超R,抽奖每日渠道,玩家付费,2024-11-30,15,60.0,37
20250104-20250107-4,中R,抽奖每日渠道,购买,2025-01-07,23,1518.0,107
20250214-20250218-5,中R,抽奖渠道,玩家付费,,8,13.0,8
20250121-20250124-4,未活跃,抽奖渠道,玩家付费,,109,884.0,476
20241127-20241201-5,非R,抽奖渠道,购买,,5,626.0,49
20250514-20250517-4,中R,抽奖渠道,玩家付费,,144,2656.0,1226
20250203-20250206-4,非R,pprid_reward_type,160_1,抽奖自选包,952,952.0,952
20250121-20250124-4,超R,pprid_reward_type,160_3,2024信物,4,16.0,4
20250325-20250328-4,大R,pprid_reward_type,160_2,2024信物,10,40.0,10
20250325-20250328-4,中R,pprid_reward_type,160_1,UR招募令,5,5.0,5
20241219-20241222-4,非R,pprid_reward_type,160_2,2024信物,1,2.0,1
20250104-20250107-4,大R,pprid_reward_type,164_3,阵石随机包（橙）,2,6.0,2
20250104-20250107-4,超R,pprid_reward_type,164_2,2024信物,5,20.0,5
20250104-20250107-4,大R,pprid_reward_type,164_3,2024信物,6,60.0,6
20241219-20241222-4,中R,pprid_reward_type,164_2,暗·织田信长UR(碎片),8,16.0,8
20241219-20241222-4,中R,pprid_reward_type,164_3,阵石随机包（橙）,1,3.0,1
20250428-20250501-4,非R,pprid_reward_type,164_1,2024信物,200,400.0,200
20250325-20250328-4,大R,pprid_reward_type,164_2,2024信物,14,84.0,14
20250514-20250517-4,中R,pprid_reward_type,164_3,2024信物,15,120.0,15
20250514-20250517-4,未活跃,pprid_reward_type,160_1,家督印（战旗征集道具）,4,4.0,4
20250428-20250501-4,中R,pprid_reward_type,160_3,化境研习金色道具,4,60.0,4
20250514-20250517-4,未活跃,pprid_reward_type,160_1,S36招募令,2,2.0,2
20250104-20250107-4,中R,pprid_reward_type,164_1,阵石随机包（蓝）,2,2.0,2
20250104-20250107-4,超R,pprid_reward_type,164_3,阵石随机包（橙）,1,3.0,1
20250502-20250505-4,微R,兑换信物金币消耗,微R,,5,5.0,5
20250214-20250218-5,小R,兑换奖励内容,5阶防御符文自选箱,,2,2.0,2
20250121-20250124-4,大R,兑换奖励内容,2024信物,,31,300500.0,379
20250328-20250331-4,大R,兑换奖励内容,联动-望月千代女UR(召唤卡),,1,4.0,1
20250203-20250206-4,小R,兑换奖励内容,2024信物,,68,317000.0,367
20250416-20250419-4,大R,兑换奖励内容,联动-望月千代女UR(召唤卡),,1,4.0,1
20250214-20250218-5,未活跃,兑换奖励内容,红色物理装备自选箱,,4,4.0,4
20250121-20250124-4,超R,直购礼包礼包聚合2,超R,,8,49126.230899999995,170
20250121-20250124-4,中R,直购礼包礼包聚合2,中R,,38,32029.431200000032,406
20250416-20250419-4,中R,直购礼包礼包聚合2,中R,,42,24946.933300000077,336
20250510-20250513-4,大R,直购礼包礼包聚合1,2025情人节史诗礼包19.99-600金币,,11,1350.2688,11
20250510-20250513-4,大R,直购礼包礼包聚合1,2025大名赠礼-节日礼包13,,7,77.6816,14
20250223-20250226-4,超R,直购礼包礼包聚合1,2024情人节信物礼包3,,6,8878.428800000002,14
20250311-20250314-4,非R,直购礼包礼包聚合1,2025情人节-节日礼包1,,2,32.67264,2
20250328-20250331-4,微R,直购礼包礼包聚合1,2025情人节史诗礼包19.99-600金币,,1,125.0448,1
20250328-20250331-4,大R,直购礼包礼包聚合1,2025情人节-巧克力礼包2,,4,3360.0,28
20250328-20250331-4,小R,直购礼包礼包聚合1,2025情人节稀有礼包4.99-300金币,,7,430.0896,7
20250416-20250419-4,中R,直购礼包礼包聚合1,2025情人节-节日礼包2,,11,884.5293000000001,27
20250502-20250505-4,大R,直购礼包礼包聚合1,2025大名赠礼-节日礼包13,,8,36.33632,8
20250325-20250328-4,大R,直购礼包礼包聚合1,2025情人节-节日礼包1,,1,16.0,1
20250121-20250124-4,大R,直购礼包礼包聚合1,2024情人节稀有礼包4.99-300金币,,12,730.0896,12
20241219-20241222-4,大R,直购礼包礼包聚合1,2024情人节信物礼包3,,11,34085.37639999998,55
20250104-20250107-4,超R,直购礼包礼包聚合1,2024情人节稀有礼包4.99-300金币,,8,490.08959999999996,8
20250325-20250328-4,大R,直购礼包礼包聚合1,2024情人节信物礼包2,,13,10461.254399999993,86
20250325-20250328-4,大R,直购礼包礼包聚合1,2024情人节信物礼包4,,4,367.5672,6
20250203-20250206-4,微R,抽奖每日渠道,引导奖励,2025-02-06,101,1016.0,179
20241219-20241222-4,非R,抽奖每日渠道,购买,2024-12-21,1,30.0,5
20250514-20250517-4,超R,抽奖每日渠道,购买,2025-05-15,5,244.0,20
20250428-20250501-4,大R,抽奖每日渠道,引导奖励,2025-04-30,23,584.0,101
20250514-20250517-4,超R,抽奖每日渠道,引导奖励,2025-05-17,14,364.0,64
20250223-20250226-4,未活跃,抽奖每日渠道,引导奖励,2025-02-23,3,44.0,5
20250203-20250206-4,大R,抽奖每日渠道,购买,2025-02-05,7,742.0,25
20241127-20241201-5,小R,pprid_reward_type,160_1,阵石随机包（绿）,17,17.0,17
20250325-20250328-4,超R,pprid_reward_type,160_2,2024信物,6,24.0,6
20250223-20250226-4,未活跃,pprid_reward_type,160_1,S30冠军鸡,3,3.0,3
20250428-20250501-4,非R,pprid_reward_type,160_2,2024信物,1,4.0,1
20250203-20250206-4,非R,pprid_reward_type,164_1,抽奖自选包,40,200.0,40
20250104-20250107-4,非R,pprid_reward_type,160_1,阵石随机包（绿）,238,238.0,238
20250325-20250328-4,超R,pprid_reward_type,164_2,2024信物,7,42.0,7
20250514-20250517-4,微R,pprid_reward_type,160_1,UR招募令,25,25.0,25
20250428-20250501-4,超R,pprid_reward_type,164_1,家督印（战旗征集道具）,1,1.0,1
20250223-20250226-4,微R,兑换信物金币消耗,微R,,82,247000.0,271
20241219-20241222-4,大R,兑换信物金币消耗,大R,,28,334500.0,414
20250510-20250513-4,超R,兑换奖励内容,S33前田庆次UR(召唤卡),,4,20.0,5
20250428-20250501-4,微R,兑换奖励内容,2024信物,,88,340000.0,402
20250510-20250513-4,超R,兑换奖励内容,联动-宫本武藏UR(召唤卡),,2,8.0,2
20250311-20250314-4,超R,兑换奖励内容,红色装备8随1,,5,9.0,9
20241127-20241201-5,微R,直购礼包礼包聚合2,微R,,6,1302.6326999999997,20
20250223-20250226-4,大R,直购礼包礼包聚合2,大R,,22,32556.56840000001,223
20250325-20250328-4,非R,直购礼包礼包聚合2,非R,,2,3284.4107999999997,6
20250510-20250513-4,小R,直购礼包礼包聚合1,2025大名赠礼-节日礼包13,,2,20.33632,4
20250328-20250331-4,中R,直购礼包礼包聚合1,2025情人节-巧克力礼包2,,5,3000.0,25
20250121-20250124-4,大R,直购礼包礼包聚合1,2024情人节信物礼包3,,5,10903.625199999999,17
20250214-20250218-5,微R,直购礼包礼包聚合1,2025情人节-巧克力礼包1,,1,338.66300000000007,10
20250214-20250218-5,小R,直购礼包礼包聚合1,2025情人节-节日礼包1,,1,16.0,1
20250428-20250501-4,非R,直购礼包礼包聚合1,2024情人节史诗礼包19.99-600金币,,1,120.0,1
20250502-20250505-4,微R,直购礼包礼包聚合1,2025情人节-巧克力礼包1,,1,33.8663,1
20250223-20250226-4,大R,抽奖每日渠道,购买,2025-02-24,10,570.0,39
20250121-20250124-4,大R,抽奖每日渠道,引导奖励,2025-01-23,18,443.0,79
20250325-20250328-4,微R,抽奖每日渠道,引导奖励,2025-03-27,67,884.0,134
20250514-20250517-4,大R,抽奖每日渠道,玩家付费,2025-05-16,32,161.0,71
20250514-20250517-4,大R,抽奖每日渠道,引导奖励,2025-05-16,15,216.0,38
20250121-20250124-4,微R,抽奖每日渠道,引导奖励,2025-01-21,38,742.0,76
20241127-20241201-5,未活跃,抽奖每日渠道,玩家付费,2024-11-28,126,352.0,185
20250325-20250328-4,微R,抽奖每日渠道,引导奖励,2025-03-25,27,946.0,110
20250325-20250328-4,大R,抽奖每日渠道,购买,2025-03-25,15,2592.0,97
20250514-20250517-4,未活跃,抽奖每日渠道,玩家付费,2025-05-17,19,69.0,31
20250203-20250206-4,小R,抽奖每日渠道,引导奖励,2025-02-05,25,502.0,58
20241127-20241201-5,微R,抽奖每日渠道,玩家付费,2024-11-29,261,917.0,557
20250203-20250206-4,大R,抽奖渠道,购买,,12,2750.0,125
20241127-20241201-5,超R,抽奖渠道,玩家付费,,17,337.0,192
20241127-20241201-5,大R,抽奖渠道,引导奖励,,34,2834.0,438
20241219-20241222-4,未活跃,抽奖渠道,购买,,1,22.0,2
20250223-20250226-4,大R,pprid_reward_type,160_2,化境研习橙色道具,9,180.0,9
20241127-20241201-5,超R,pprid_reward_type,160_2,阵石随机包（蓝）,1,2.0,1
20250121-20250124-4,大R,pprid_reward_type,160_3,2024信物,7,28.0,7
20250325-20250328-4,超R,pprid_reward_type,160_1,2024信物,13,26.0,13
20250203-20250206-4,非R,pprid_reward_type,164_1,阵石随机包（蓝）,8,8.0,8
20250223-20250226-4,超R,pprid_reward_type,160_2,赤玉,1,1000.0,1
20250104-20250107-4,超R,pprid_reward_type,160_1,抽奖自选包,12,12.0,12
20250428-20250501-4,微R,pprid_reward_type,160_3,2024信物,1,6.0,1
20250514-20250517-4,超R,pprid_reward_type,160_2,赤玉,2,2000.0,2
20250514-20250517-4,大R,pprid_reward_type,160_2,铁锭（装备饰品和改造道具）,1,1000.0,1
20250514-20250517-4,非R,兑换信物金币消耗,非R,,298,845000.0,966
20250510-20250513-4,中R,兑换奖励内容,S28柿崎景家UR,,1,4.0,1
20250214-20250218-5,超R,兑换奖励内容,2025元旦S3-S29赛季UR整卡自选,,2,24.0,8
20250328-20250331-4,超R,兑换奖励内容,光·本多忠胜UR(召唤卡),,1,4.0,1
20241127-20241201-5,非R,直购礼包礼包聚合2,非R,,7,5083.5094,57
