date,pay_tag,is_pay,is_9,is_10,is_80002,dau
2024-02-26,小R,26,85.0,118.0,,149
2024-08-19,微R,27,76.0,76.0,70.0,271
2025-01-22,微R,18,70.0,57.0,35.0,269
2024-11-07,大R,14,27.0,25.0,27.0,34
2024-01-30,超R,7,11.0,11.0,,16
2024-12-04,微R,20,74.0,62.0,39.0,273
2025-05-01,非R,4,4.0,4.0,2.0,1518
2024-08-11,大R,25,30.0,28.0,32.0,34
2024-07-21,大R,15,28.0,27.0,32.0,33
2024-07-05,大R,23,32.0,28.0,30.0,33
2024-07-27,微R,20,76.0,79.0,78.0,272
2024-06-01,大R,26,32.0,29.0,30.0,33
2024-08-24,小R,32,77.0,91.0,82.0,151
2024-01-13,超R,11,11.0,12.0,,16
2024-11-10,微R,17,87.0,60.0,52.0,275
2024-05-17,微R,21,77.0,110.0,84.0,268
2024-10-14,未活跃,8,13.0,14.0,14.0,232
2023-12-07,大R,20,1.0,6.0,,32
2023-11-29,未活跃,36,,,,953
2024-08-30,小R,23,78.0,93.0,81.0,150
2025-04-14,小R,26,72.0,73.0,62.0,157
2023-12-23,非R,29,71.0,96.0,,1633
2024-02-05,未活跃,20,68.0,103.0,,734
2024-01-25,中R,42,90.0,105.0,,139
2023-12-19,非R,17,60.0,81.0,,1586
2024-07-14,未活跃,12,19.0,25.0,25.0,371
2025-04-12,中R,39,86.0,67.0,77.0,148
2024-06-30,非R,16,51.0,66.0,47.0,1567
2024-07-01,小R,37,74.0,96.0,88.0,147
2025-03-08,非R,2,17.0,11.0,9.0,1618
2024-03-20,非R,14,75.0,94.0,,1569
2024-01-15,大R,19,27.0,29.0,,33
2024-05-11,超R,9,10.0,11.0,13.0,15
2024-11-26,大R,20,27.0,22.0,29.0,34
2025-01-12,中R,45,86.0,71.0,89.0,144
2024-07-17,超R,6,9.0,10.0,12.0,15
2024-02-28,小R,27,85.0,119.0,,148
2025-05-18,超R,12,12.0,13.0,14.0,17
2024-10-17,大R,21,29.0,25.0,31.0,34
2025-05-15,微R,19,74.0,59.0,26.0,272
2024-08-09,非R,9,51.0,52.0,38.0,1546
2024-12-27,非R,15,31.0,27.0,19.0,1557
2025-01-02,大R,20,26.0,21.0,30.0,34
2025-03-20,中R,34,84.0,64.0,78.0,147
2023-11-26,中R,68,,,,143
2024-01-08,超R,6,11.0,11.0,,16
2024-06-09,非R,22,53.0,72.0,54.0,1570
2023-12-03,大R,16,1.0,1.0,,33
2023-11-03,大R,17,,,,33
2024-04-07,超R,6,11.0,12.0,,15
2024-04-30,微R,49,82.0,117.0,51.0,272
2024-08-05,中R,54,93.0,93.0,103.0,142
2025-01-05,微R,11,76.0,62.0,41.0,275
2024-07-12,微R,30,70.0,77.0,79.0,267
2024-12-02,小R,28,79.0,87.0,68.0,158
2023-11-18,超R,11,,,,16
2024-11-27,微R,10,78.0,64.0,37.0,273
2024-05-09,超R,8,10.0,11.0,13.0,15
2025-03-05,未活跃,0,3.0,4.0,2.0,41
2024-09-30,非R,19,44.0,40.0,30.0,1570
2024-07-21,超R,5,9.0,10.0,12.0,15
2024-08-27,超R,10,9.0,10.0,12.0,15
2024-04-21,大R,21,32.0,29.0,,33
2024-12-20,未活跃,3,5.0,6.0,7.0,129
2023-11-10,未活跃,43,,,,964
2024-10-16,未活跃,4,14.0,14.0,14.0,232
2024-05-29,中R,58,94.0,100.0,90.0,140
2024-05-13,超R,10,10.0,11.0,13.0,15
2024-01-23,中R,55,94.0,106.0,,141
2024-11-01,未活跃,6,11.0,12.0,12.0,192
2024-01-03,非R,43,86.0,141.0,,1634
2025-01-11,非R,16,25.0,24.0,15.0,1659
2025-01-11,中R,56,87.0,71.0,89.0,144
2024-01-24,大R,15,25.0,29.0,,32
2024-04-19,微R,22,88.0,114.0,,268
2023-11-11,中R,49,,,,144
2024-03-30,中R,57,89.0,100.0,,138
2024-09-21,微R,21,84.0,72.0,61.0,276
2024-10-13,超R,10,9.0,10.0,13.0,16
2025-02-02,超R,8,9.0,10.0,12.0,17
2024-12-25,中R,54,90.0,75.0,88.0,144
2024-12-03,中R,46,83.0,76.0,86.0,144
2024-12-10,非R,11,33.0,25.0,20.0,1590
2024-06-30,中R,61,89.0,94.0,109.0,142
2023-11-12,未活跃,32,,,,985
2024-03-01,小R,29,82.0,114.0,,148
2024-11-11,大R,23,27.0,24.0,27.0,34
2023-11-09,未活跃,59,,,,969
2024-06-03,大R,21,32.0,29.0,30.0,33
2025-01-07,微R,10,73.0,60.0,40.0,277
2024-03-07,微R,30,80.0,124.0,,263
2024-08-22,超R,11,9.0,10.0,12.0,15
2024-02-27,未活跃,28,58.0,81.0,,634
2024-12-05,中R,47,82.0,76.0,87.0,144
2025-05-05,非R,4,7.0,6.0,3.0,1515
2025-05-05,超R,10,13.0,12.0,14.0,17
2025-05-15,未活跃,0,,1.0,1.0,28
2025-01-13,大R,23,26.0,21.0,29.0,34
2025-04-27,中R,52,100.0,95.0,86.0,148
2024-12-27,超R,9,8.0,10.0,12.0,17
2025-04-26,微R,42,70.0,58.0,23.0,277
2024-01-09,大R,14,27.0,32.0,,33
2024-03-22,大R,20,30.0,29.0,,33
2024-08-08,中R,44,94.0,94.0,107.0,145
2024-09-09,非R,11,48.0,42.0,36.0,1571
2024-08-28,大R,17,31.0,28.0,31.0,34
2025-03-20,微R,14,61.0,48.0,34.0,275
2023-11-17,小R,50,,,,148
2024-01-22,小R,37,87.0,116.0,,149
2024-01-22,大R,17,26.0,29.0,,33
2024-01-08,小R,37,84.0,120.0,,149
2024-01-04,未活跃,33,72.0,113.0,,864
2024-12-23,非R,12,32.0,24.0,18.0,1569
2025-05-08,大R,23,26.0,29.0,29.0,34
2024-07-19,小R,39,81.0,97.0,90.0,149
2024-03-11,中R,58,88.0,101.0,,140
2024-02-21,微R,16,80.0,135.0,,265
2024-09-07,微R,27,84.0,75.0,61.0,274
2024-09-26,中R,56,94.0,89.0,95.0,145
2025-05-26,微R,6,31.0,24.0,9.0,106
2025-03-22,中R,33,87.0,66.0,79.0,148
2025-03-22,未活跃,0,2.0,2.0,2.0,24
2024-07-04,中R,50,90.0,92.0,104.0,142
2024-07-04,大R,22,31.0,28.0,29.0,33
2024-08-25,中R,56,97.0,95.0,104.0,144
2024-08-25,小R,25,76.0,90.0,81.0,151
2024-11-02,小R,35,83.0,87.0,73.0,156
2023-11-25,微R,38,,,,275
2025-03-29,非R,5,20.0,10.0,8.0,1668
2024-04-05,小R,38,86.0,113.0,,146
2024-02-12,大R,21,30.0,31.0,,33
2024-09-10,小R,24,80.0,96.0,77.0,152
2024-12-04,非R,4,32.0,24.0,20.0,1598
2024-02-11,小R,28,85.0,121.0,,150
2025-05-01,小R,44,88.0,96.0,65.0,158
2025-05-02,大R,17,24.0,28.0,30.0,33
2024-03-03,小R,29,84.0,113.0,,150
2024-08-11,超R,6,9.0,10.0,11.0,16
2024-07-28,大R,26,29.0,27.0,30.0,33
2025-03-10,非R,8,18.0,10.0,8.0,1596
2024-01-13,大R,22,26.0,31.0,,33
2024-09-06,未活跃,10,19.0,18.0,19.0,250
2025-01-23,微R,17,73.0,61.0,37.0,274
2024-02-09,超R,5,11.0,11.0,,16
2024-11-15,中R,58,88.0,77.0,96.0,144
2024-01-23,未活跃,20,73.0,107.0,,769
2024-03-18,小R,30,83.0,118.0,,149
2024-10-02,中R,56,94.0,89.0,93.0,145
2024-12-22,中R,60,89.0,76.0,88.0,144
2023-12-02,小R,30,14.0,14.0,,149
2024-04-24,小R,22,81.0,111.0,,147
2024-03-15,中R,44,87.0,99.0,,137
2024-04-26,超R,12,10.0,11.0,9.0,15
2023-12-23,大R,24,22.0,22.0,,33
2024-07-18,微R,34,75.0,81.0,83.0,268
2024-10-04,超R,10,9.0,10.0,13.0,17
2025-02-02,非R,11,23.0,19.0,13.0,1648
2025-02-14,微R,15,66.0,53.0,40.0,274
2025-03-18,未活跃,0,2.0,2.0,2.0,39
2023-11-23,微R,25,,,,270
2023-12-29,未活跃,30,71.0,116.0,,807
2024-03-24,大R,23,31.0,29.0,,33
2024-03-05,小R,28,83.0,114.0,,149
2024-04-01,超R,9,11.0,12.0,,15
2025-05-03,非R,3,5.0,5.0,2.0,1524
2025-05-25,大R,14,22.0,23.0,23.0,32
2024-06-27,未活跃,9,24.0,31.0,23.0,420
2024-06-27,微R,20,76.0,83.0,92.0,267
2024-03-04,大R,17,29.0,30.0,,33
2024-09-27,中R,58,95.0,88.0,94.0,145
2024-01-19,中R,46,93.0,107.0,,141
2023-12-21,小R,22,63.0,78.0,,147
2024-02-16,大R,19,29.0,30.0,,32
2024-10-24,微R,19,85.0,70.0,54.0,275
2025-01-10,中R,47,87.0,70.0,88.0,144
2024-08-06,非R,18,54.0,51.0,40.0,1541
2024-12-07,未活跃,4,8.0,8.0,7.0,167
2025-03-03,中R,54,87.0,65.0,82.0,146
2024-10-03,大R,21,30.0,25.0,31.0,33
2024-08-21,微R,33,76.0,78.0,71.0,274
2024-02-08,微R,34,75.0,132.0,,267
2024-01-09,非R,26,86.0,130.0,,1608
2023-12-01,未活跃,32,4.0,12.0,,881
2025-04-13,非R,0,7.0,7.0,6.0,1609
2024-07-19,中R,65,94.0,94.0,105.0,141
2024-03-02,超R,9,11.0,11.0,,16
2024-06-15,非R,13,53.0,68.0,55.0,1586
2024-06-15,超R,8,9.0,10.0,12.0,16
2024-04-07,非R,21,75.0,89.0,,1561
2024-09-07,未活跃,7,19.0,18.0,20.0,312
2024-09-05,微R,20,84.0,74.0,61.0,276
2024-08-03,超R,8,9.0,10.0,12.0,16
2024-09-24,未活跃,4,14.0,14.0,16.0,229
2025-03-25,非R,2,20.0,11.0,10.0,1590
2025-03-12,大R,17,26.0,18.0,27.0,34
2024-02-14,超R,8,11.0,11.0,,15
2024-05-07,未活跃,11,37.0,48.0,35.0,498
2025-04-17,超R,13,10.0,10.0,14.0,17
2024-02-12,超R,11,11.0,11.0,,16
2024-12-14,超R,10,10.0,10.0,12.0,17
2025-03-05,中R,51,88.0,65.0,82.0,146
2025-04-05,微R,17,57.0,45.0,26.0,283
2024-03-14,非R,11,72.0,98.0,,1555
2024-04-08,非R,11,75.0,87.0,,1592
2024-09-30,大R,27,29.0,22.0,30.0,34
2024-07-21,非R,13,48.0,54.0,46.0,1559
2024-02-29,中R,42,89.0,98.0,,139
2024-08-27,非R,16,46.0,49.0,32.0,1546
2024-12-20,微R,25,69.0,58.0,36.0,268
2024-08-24,超R,12,9.0,10.0,12.0,16
2024-10-16,小R,23,88.0,90.0,77.0,156
2025-01-23,未活跃,3,3.0,4.0,3.0,107
2024-07-29,微R,30,75.0,78.0,75.0,267
2024-11-01,中R,71,89.0,81.0,92.0,144
2024-04-27,大R,26,32.0,30.0,27.0,33
2025-02-13,未活跃,0,3.0,3.0,4.0,87
2024-10-27,微R,17,87.0,67.0,53.0,274
2025-02-05,超R,10,8.0,10.0,13.0,17
2024-07-06,大R,27,31.0,28.0,30.0,33
2024-07-18,未活跃,11,19.0,24.0,24.0,336
2023-12-29,微R,29,70.0,129.0,,268
2025-01-04,未活跃,2,6.0,7.0,7.0,151
2023-11-16,超R,9,,,,16
2024-09-13,非R,13,46.0,40.0,34.0,1566
2024-04-02,超R,9,11.0,12.0,,15
2024-11-06,小R,20,82.0,84.0,71.0,156
2024-07-17,非R,12,48.0,54.0,47.0,1547
2024-10-29,未活跃,1,12.0,13.0,12.0,206
2024-06-03,小R,23,77.0,100.0,86.0,146
2025-03-02,小R,21,75.0,74.0,67.0,159
2025-01-29,中R,33,86.0,70.0,84.0,146
2023-12-10,微R,28,19.0,49.0,,270
2024-05-05,中R,60,94.0,101.0,101.0,140
2024-05-10,小R,16,78.0,102.0,95.0,145
2024-07-23,小R,33,83.0,100.0,90.0,150
2025-04-25,中R,79,98.0,92.0,84.0,147
2024-11-21,非R,10,39.0,29.0,27.0,1609
2024-04-16,未活跃,17,46.0,56.0,,503
2025-03-16,未活跃,1,2.0,2.0,2.0,50
2024-01-27,非R,23,87.0,125.0,,1635
2024-01-08,中R,55,92.0,108.0,,142
2024-05-27,非R,20,57.0,72.0,61.0,1563
2024-11-20,大R,16,25.0,23.0,29.0,34
2024-02-19,微R,23,77.0,138.0,,265
2024-10-12,未活跃,2,15.0,15.0,15.0,239
2024-11-18,未活跃,3,9.0,9.0,9.0,176
2024-01-26,超R,8,10.0,10.0,,15
2024-03-02,大R,24,29.0,30.0,,33
2023-11-30,小R,47,,1.0,,148
2024-03-13,微R,17,78.0,117.0,,265
2025-03-01,未活跃,1,4.0,4.0,2.0,66
2025-02-15,小R,30,75.0,73.0,69.0,157
2023-11-05,大R,22,,,,33
2025-04-02,大R,13,22.0,16.0,23.0,33
2023-12-15,非R,28,48.0,69.0,,1595
2023-12-15,中R,56,50.0,58.0,,139
2025-05-16,小R,20,90.0,100.0,56.0,159
2024-07-15,中R,58,93.0,92.0,102.0,141
2025-03-24,超R,13,10.0,10.0,11.0,17
2024-07-25,超R,11,8.0,9.0,11.0,15
2024-05-08,未活跃,17,39.0,47.0,34.0,490
2025-01-21,大R,17,25.0,20.0,28.0,34
2024-05-18,大R,26,32.0,29.0,31.0,33
2024-10-08,微R,16,86.0,77.0,60.0,278
2023-12-18,未活跃,34,41.0,79.0,,855
2024-12-13,小R,26,74.0,84.0,70.0,153
2024-03-28,未活跃,14,57.0,71.0,,568
2024-05-24,中R,56,93.0,96.0,106.0,140
2024-02-10,未活跃,23,68.0,100.0,,771
2024-08-27,小R,24,77.0,91.0,81.0,151
2024-08-24,大R,25,31.0,28.0,31.0,34
2024-10-02,大R,21,30.0,24.0,31.0,34
2024-12-12,超R,10,10.0,10.0,12.0,17
2024-10-27,未活跃,0,13.0,15.0,13.0,217
2024-03-30,未活跃,24,56.0,67.0,,599
2024-08-20,中R,70,97.0,95.0,107.0,145
2024-10-13,非R,16,46.0,38.0,31.0,1620
2024-01-25,超R,6,11.0,11.0,,15
2023-12-06,非R,18,27.0,31.0,,1610
2023-12-29,中R,52,85.0,104.0,,141
2024-04-01,未活跃,23,55.0,65.0,,584
2025-04-12,小R,14,74.0,73.0,60.0,158
2024-01-02,中R,66,87.0,104.0,,139
2024-06-17,大R,21,31.0,29.0,31.0,33
2023-12-08,微R,30,16.0,44.0,,269
2024-06-12,非R,25,53.0,69.0,55.0,1546
2024-11-06,非R,7,38.0,29.0,22.0,1595
2025-05-23,大R,16,24.0,25.0,24.0,33
2024-01-20,微R,29,81.0,137.0,,272
2024-11-22,小R,31,85.0,89.0,71.0,156
2025-03-02,微R,15,58.0,47.0,34.0,278
2024-06-29,微R,23,76.0,85.0,90.0,270
2025-05-18,非R,12,7.0,7.0,3.0,1524
2024-05-10,非R,17,70.0,81.0,58.0,1564
2024-11-23,小R,19,83.0,87.0,71.0,157
2023-12-20,超R,6,8.0,10.0,,16
2024-08-08,小R,21,80.0,96.0,92.0,152
2025-01-02,超R,11,8.0,10.0,11.0,17
2025-04-29,中R,63,99.0,97.0,88.0,147
2023-11-17,非R,50,,,,1617
2024-02-25,未活跃,24,60.0,85.0,,656
2025-05-09,微R,17,75.0,56.0,23.0,270
2024-01-26,大R,19,27.0,30.0,,33
2023-11-30,非R,53,4.0,2.0,,1613
2024-01-17,中R,48,92.0,107.0,,141
2024-02-03,大R,23,28.0,31.0,,33
2024-03-11,未活跃,27,57.0,71.0,,623
2025-02-15,中R,62,89.0,69.0,86.0,146
2024-09-03,微R,28,82.0,71.0,61.0,271
2025-02-18,大R,17,26.0,20.0,27.0,34
2024-07-02,中R,57,90.0,94.0,107.0,141
2024-11-02,中R,51,89.0,81.0,97.0,143
2024-06-28,未活跃,12,24.0,31.0,24.0,387
2024-06-28,中R,48,90.0,96.0,104.0,140
2025-04-04,微R,14,55.0,42.0,25.0,278
2024-07-15,未活跃,16,19.0,24.0,24.0,368
2024-07-15,超R,9,9.0,10.0,12.0,15
2025-03-07,中R,52,89.0,65.0,82.0,146
2023-12-05,大R,20,1.0,4.0,,33
2024-12-29,非R,4,30.0,27.0,18.0,1591
2024-02-15,非R,12,83.0,112.0,,1560
2024-02-29,非R,17,81.0,101.0,,1559
2024-05-24,小R,40,75.0,101.0,100.0,148
2025-02-01,超R,9,9.0,10.0,12.0,17
2024-08-07,小R,24,80.0,96.0,92.0,152
2024-10-26,微R,20,87.0,68.0,48.0,277
2024-11-01,小R,42,84.0,87.0,75.0,157
2024-05-15,大R,18,30.0,28.0,31.0,32
2025-01-11,超R,12,9.0,10.0,12.0,17
2024-05-04,微R,36,81.0,110.0,68.0,270
2024-02-07,中R,59,90.0,104.0,,139
2024-09-15,非R,13,46.0,40.0,34.0,1567
2025-02-13,小R,20,75.0,71.0,67.0,155
2025-04-11,小R,11,76.0,72.0,62.0,158
2024-07-06,中R,56,91.0,93.0,104.0,141
2024-07-06,超R,9,9.0,10.0,11.0,16
2023-12-06,超R,9,3.0,4.0,,16
2024-04-06,大R,17,32.0,30.0,,33
2024-08-26,小R,38,77.0,91.0,82.0,153
2024-12-03,微R,17,75.0,62.0,39.0,276
2024-12-03,未活跃,1,8.0,8.0,8.0,151
2025-04-19,大R,22,25.0,23.0,29.0,33
2024-07-01,非R,24,50.0,68.0,49.0,1553
2024-12-09,大R,20,27.0,22.0,30.0,34
2025-02-27,微R,15,58.0,46.0,35.0,271
2025-03-23,小R,15,79.0,72.0,59.0,158
2024-03-17,非R,17,76.0,98.0,,1568
2024-10-23,超R,8,9.0,10.0,12.0,16
2024-11-14,微R,24,85.0,58.0,48.0,276
2025-05-19,大R,16,23.0,26.0,24.0,32
2025-03-14,大R,19,27.0,19.0,27.0,34
2025-02-07,大R,15,25.0,21.0,29.0,34
2024-06-03,非R,23,57.0,65.0,53.0,1581
2024-05-05,未活跃,12,39.0,51.0,34.0,480
2024-02-27,中R,61,89.0,100.0,,140
2024-05-10,中R,51,92.0,101.0,105.0,139
2024-03-19,未活跃,16,56.0,66.0,,582
2024-03-19,超R,10,11.0,11.0,,15
2025-05-14,小R,20,88.0,98.0,55.0,156
2024-12-24,未活跃,5,6.0,5.0,6.0,134
2024-12-24,中R,50,90.0,74.0,86.0,144
2024-04-20,未活跃,24,49.0,61.0,,557
2024-04-16,超R,12,11.0,11.0,,16
2024-08-08,非R,14,52.0,52.0,39.0,1552
2024-09-09,中R,64,90.0,93.0,97.0,145
2024-07-31,微R,26,73.0,76.0,70.0,269
2025-02-21,超R,13,10.0,10.0,13.0,17
2023-11-08,微R,27,,,,269
2025-02-18,超R,9,10.0,10.0,13.0,17
2025-04-06,中R,47,89.0,66.0,78.0,147
2024-07-12,未活跃,12,22.0,28.0,26.0,347
2024-09-08,微R,19,83.0,71.0,61.0,277
2025-04-28,微R,41,71.0,58.0,23.0,275
2025-04-04,中R,57,88.0,65.0,77.0,147
2025-03-26,超R,11,10.0,10.0,11.0,17
2024-05-09,小R,26,79.0,105.0,95.0,148
2024-07-16,未活跃,11,21.0,24.0,24.0,351
2025-03-05,微R,20,59.0,45.0,35.0,267
2024-03-14,小R,17,79.0,113.0,,149
2023-12-18,中R,68,59.0,71.0,,141
2024-03-03,非R,20,71.0,98.0,,1563
2024-03-28,中R,34,89.0,100.0,,138
2024-08-07,大R,21,30.0,27.0,30.0,34
2024-06-26,未活跃,13,23.0,32.0,25.0,370
2024-10-16,中R,52,91.0,86.0,96.0,145
2024-01-23,小R,29,86.0,115.0,,150
2023-11-06,微R,37,,,,272
2023-11-01,大R,19,,,,33
2024-09-28,中R,69,95.0,88.0,93.0,144
2025-05-17,微R,70,73.0,58.0,26.0,278
2024-09-21,中R,64,91.0,87.0,95.0,144
2024-10-13,中R,56,94.0,87.0,96.0,145
2024-01-25,小R,23,87.0,116.0,,150
2024-04-06,非R,16,75.0,91.0,,1606
2024-06-11,微R,22,76.0,88.0,84.0,269
2024-12-10,超R,11,10.0,10.0,12.0,17
2024-08-23,非R,14,51.0,52.0,35.0,1534
2024-01-19,未活跃,18,73.0,112.0,,753
2024-05-01,大R,24,32.0,28.0,29.0,33
2024-07-03,非R,11,48.0,62.0,47.0,1554
2024-10-25,未活跃,4,12.0,14.0,13.0,210
2025-02-16,微R,23,64.0,51.0,40.0,276
2025-05-22,非R,7,8.0,7.0,3.0,1523
2025-05-22,小R,23,82.0,89.0,45.0,155
2023-11-04,微R,36,,,,273
2024-01-21,中R,55,94.0,107.0,,141
2024-09-16,大R,22,30.0,24.0,30.0,33
2025-05-14,中R,38,101.0,98.0,85.0,147
2025-01-13,超R,12,9.0,10.0,12.0,17
2024-06-10,未活跃,11,31.0,34.0,23.0,417
2025-03-27,小R,19,77.0,76.0,59.0,159
2025-03-27,非R,4,19.0,10.0,8.0,1587
2024-06-14,小R,21,77.0,100.0,92.0,145
2024-08-04,微R,13,78.0,82.0,73.0,269
2024-05-26,小R,42,75.0,106.0,95.0,149
2024-05-28,超R,10,10.0,10.0,11.0,15
2024-09-26,小R,35,78.0,89.0,73.0,154
2024-10-31,小R,28,80.0,82.0,71.0,157
2024-07-04,非R,18,51.0,63.0,49.0,1543
2024-09-08,未活跃,5,18.0,17.0,20.0,264
2023-12-17,非R,32,54.0,74.0,,1596
2025-05-12,未活跃,0,,1.0,1.0,30
2024-12-14,非R,9,35.0,25.0,19.0,1591
2024-05-08,微R,26,79.0,113.0,74.0,269
2024-07-16,中R,55,93.0,92.0,104.0,140
2024-06-13,中R,34,92.0,97.0,105.0,140
2024-12-29,大R,19,25.0,21.0,30.0,33
2023-12-14,微R,28,26.0,64.0,,265
2024-08-07,超R,7,9.0,10.0,11.0,17
2024-09-29,大R,25,30.0,24.0,30.0,34
2025-03-10,小R,20,74.0,71.0,63.0,157
2024-04-17,微R,25,88.0,116.0,,262
2023-12-22,大R,16,21.0,21.0,,32
2024-01-23,超R,10,11.0,11.0,,15
2025-01-06,微R,13,75.0,61.0,40.0,272
2024-03-18,非R,21,77.0,96.0,,1582
2024-08-13,小R,31,81.0,98.0,90.0,152
2024-12-22,未活跃,5,5.0,6.0,6.0,140
2024-04-24,大R,23,31.0,30.0,,32
2024-09-11,非R,10,44.0,39.0,34.0,1552
2025-01-15,非R,9,22.0,22.0,15.0,1627
2023-11-29,微R,32,,,,269
2024-12-28,大R,15,26.0,22.0,31.0,34
2024-04-25,大R,26,32.0,30.0,2.0,33
2023-12-06,小R,23,27.0,33.0,,148
2024-01-31,微R,22,74.0,129.0,,267
2023-12-12,未活跃,20,27.0,54.0,,886
2024-08-26,非R,22,47.0,50.0,33.0,1532
2024-10-19,小R,28,87.0,90.0,77.0,157
2025-05-06,大R,22,26.0,29.0,29.0,34
2023-11-12,微R,27,,,,271
2023-11-12,中R,46,,,,142
2025-01-12,未活跃,2,5.0,5.0,4.0,127
2025-03-06,小R,23,74.0,71.0,62.0,159
2024-01-19,超R,10,11.0,12.0,,15
2023-12-21,非R,18,66.0,94.0,,1587
2024-10-25,微R,22,83.0,69.0,49.0,274
2024-04-03,超R,9,11.0,12.0,,15
2024-11-22,超R,12,9.0,10.0,12.0,17
2024-08-06,小R,27,82.0,98.0,93.0,149
2025-01-29,小R,15,73.0,78.0,64.0,157
2024-11-19,小R,31,82.0,91.0,73.0,156
2024-07-23,超R,8,8.0,9.0,11.0,14
2024-08-21,中R,60,97.0,95.0,107.0,145
2024-04-20,超R,10,10.0,11.0,,15
2025-01-17,超R,11,9.0,10.0,11.0,17
2025-03-31,非R,1,17.0,9.0,7.0,1590
2024-03-22,非R,11,75.0,93.0,,1530
2024-10-21,大R,19,28.0,25.0,31.0,34
2025-04-13,大R,18,21.0,18.0,25.0,34
2025-01-30,非R,7,23.0,19.0,14.0,1607
2025-01-08,未活跃,2,6.0,6.0,5.0,127
2024-01-27,小R,27,86.0,113.0,,147
2024-06-09,中R,65,93.0,100.0,102.0,141
2025-02-12,微R,11,69.0,58.0,38.0,279
2024-11-17,微R,28,86.0,61.0,52.0,277
2025-02-21,小R,15,78.0,74.0,67.0,155
2023-11-27,未活跃,31,,,,896
2024-02-02,微R,29,74.0,133.0,,265
2025-02-08,微R,23,70.0,58.0,41.0,280
2024-10-31,微R,19,83.0,59.0,53.0,274
2024-06-18,小R,20,78.0,99.0,94.0,148
2024-08-19,未活跃,10,19.0,19.0,20.0,308
2024-08-03,未活跃,8,21.0,19.0,26.0,355
2025-03-25,超R,14,10.0,10.0,11.0,17
2024-02-14,大R,14,30.0,31.0,,33
2025-03-29,大R,22,22.0,17.0,24.0,34
2025-05-12,中R,50,100.0,96.0,84.0,146
2024-01-05,非R,33,85.0,135.0,,1618
2025-03-26,未活跃,0,,,,20
2025-03-24,未活跃,0,1.0,1.0,1.0,25
2023-12-04,小R,29,22.0,22.0,,149
2024-11-16,未活跃,6,9.0,8.0,9.0,199
2024-09-30,超R,11,10.0,11.0,13.0,17
2024-12-13,大R,17,27.0,22.0,31.0,34
2024-02-15,小R,20,84.0,119.0,,149
2024-11-13,微R,21,84.0,58.0,49.0,271
2025-02-01,大R,16,26.0,22.0,29.0,33
2024-02-10,微R,34,75.0,133.0,,268
2025-02-19,小R,15,77.0,72.0,68.0,155
2024-04-21,小R,20,82.0,112.0,,148
2024-04-22,中R,43,92.0,103.0,,139
2025-02-03,超R,12,8.0,10.0,12.0,17
2024-12-08,中R,55,85.0,76.0,86.0,145
2025-04-20,微R,16,67.0,53.0,27.0,276
2024-09-11,中R,54,89.0,90.0,99.0,145
2024-01-24,超R,5,11.0,11.0,,16
2023-11-29,中R,51,,,,144
2024-09-15,超R,7,10.0,11.0,11.0,15
2024-04-13,微R,33,88.0,119.0,,263
2024-07-06,非R,17,51.0,62.0,47.0,1605
2024-06-11,未活跃,11,30.0,32.0,23.0,416
2024-11-12,微R,13,84.0,58.0,52.0,273
2024-01-06,中R,77,89.0,108.0,,141
2024-12-09,超R,11,10.0,10.0,12.0,17
2025-03-08,小R,17,73.0,72.0,61.0,156
2025-03-23,非R,2,20.0,12.0,9.0,1599
2024-03-17,超R,10,11.0,11.0,,15
2024-03-20,超R,10,11.0,11.0,,16
2024-05-14,超R,10,10.0,11.0,13.0,15
2024-12-07,中R,51,82.0,75.0,86.0,144
2025-05-21,大R,15,24.0,25.0,24.0,33
2025-03-03,微R,19,55.0,43.0,33.0,271
2024-10-03,非R,11,47.0,41.0,32.0,1625
2024-10-17,超R,11,9.0,10.0,13.0,16
2024-01-07,大R,28,27.0,32.0,,33
2024-08-09,小R,19,82.0,97.0,92.0,150
2024-02-08,未活跃,24,69.0,98.0,,730
2024-04-20,中R,67,92.0,102.0,,139
2024-11-25,超R,12,9.0,10.0,12.0,17
2025-03-31,大R,24,23.0,18.0,23.0,34
2023-11-17,超R,11,,,,16
2023-11-28,小R,36,,,,146
2024-05-28,非R,16,57.0,72.0,58.0,1597
2025-02-21,非R,6,19.0,13.0,12.0,1565
2023-11-02,微R,28,,,,268
2024-03-11,微R,39,76.0,118.0,,261
2024-04-07,小R,24,87.0,113.0,,146
2024-08-15,微R,25,75.0,80.0,72.0,271
2025-01-25,未活跃,1,4.0,5.0,4.0,106
2025-01-28,微R,11,71.0,61.0,37.0,277
2024-07-02,超R,10,9.0,10.0,11.0,16
2024-02-26,超R,11,11.0,12.0,,15
2025-03-25,小R,22,77.0,73.0,57.0,154
2024-04-05,未活跃,22,56.0,63.0,,541
2024-09-10,超R,7,10.0,11.0,12.0,16
2024-11-07,超R,7,9.0,10.0,12.0,17
2025-03-26,中R,49,87.0,66.0,77.0,147
2024-05-08,中R,48,94.0,103.0,102.0,140
2025-05-02,超R,12,12.0,12.0,14.0,17
2024-09-30,小R,32,80.0,88.0,71.0,153
2025-02-23,小R,11,76.0,73.0,67.0,155
2023-12-14,中R,48,48.0,58.0,,140
2024-07-05,非R,13,51.0,60.0,49.0,1566
2024-09-23,未活跃,6,14.0,16.0,18.0,241
