date,act_tag,role_id,vip_level,level,pay_tag,is_pay,money,web_money,money_rmb,webmoney_rmb,core_add,core_cost,core_end,sincetimes_add,sincetimes_cost,sincetimes_end,act_rmb,bp_rmb,item_cost,item_add,summon_count,summon_21602,summon_21603,item_tag,summon_wau,summon21602_wau,summon21603_wau,actrmb_wau,bprmb_wau,dau,wau
2025-01-21,20250121-20250124-4,15629386124597,0,125,非R,0,,,,,920.0,1200.0,65549,,,1.0,,,,,,,,"[1,20)",1.0,,1.0,,,1,1.0
2025-01-22,20250121-20250124-4,15629386124597,0,125,非R,0,,,,,1210.0,1100.0,65659,,,1.0,,,,,,,,"[1,20)",,,,,,1,
2025-01-23,20250121-20250124-4,15629386124597,0,125,非R,0,,,,,830.0,1075.0,65414,,,1.0,,,2.0,2.0,1.0,,1.0,"[1,20)",,,,,,1,
2025-01-24,20250121-20250124-4,15629386124597,0,125,非R,0,,,,,4220.0,1125.0,68509,,,1.0,,,,,,,,"[1,20)",,,,,,1,
2025-01-21,20250121-20250124-4,15637976063759,12,126,小R,0,,,,,1930.0,150.0,113706,,,13.0,,,,,,,,"[1,20)",1.0,1.0,,,,1,1.0
2025-01-22,20250121-20250124-4,15637976063759,12,126,小R,0,,,,,1605.0,200.0,115111,,,13.0,,,,,,,,"[1,20)",,,,,,1,
2025-01-23,20250121-20250124-4,15637976063759,12,126,小R,0,,,,,1750.0,350.0,116511,,,13.0,,,2.0,2.0,1.0,1.0,,"[1,20)",,,,,,1,
2025-01-24,20250121-20250124-4,15637976063759,12,126,小R,0,,,,,2525.0,75.0,118961,,,13.0,,,4.0,4.0,2.0,2.0,,"[1,20)",,,,,,1,
2025-01-10,20250110-20250113-4,15650861302768,0,93,非R,0,,,,,320.0,,242469,,,21.0,,,,,,,,[0],,,,,,1,1.0
2025-01-11,20250110-20250113-4,15650861302768,0,93,非R,0,,,,,220.0,,242689,,,21.0,,,,,,,,[0],,,,,,1,
2025-01-13,20250110-20250113-4,15650861302768,0,93,非R,0,,,,,1070.0,,243759,,,21.0,,,,,,,,[0],,,,,,1,
2025-01-21,20250121-20250124-4,15680925770448,12,126,中R,0,,,,,850.0,85.0,7458,,,21.0,,,,,,,,[0],,,,,,1,1.0
2025-01-22,20250121-20250124-4,15680925770448,12,126,中R,0,,,,,1870.0,75.0,9253,,,21.0,,,,,,,,[0],,,,,,1,
2025-01-23,20250121-20250124-4,15680925770448,12,126,中R,1,1200.00,,62.52240000,,1720.0,,10973,,,21.0,,,,,,,,[0],,,,,,1,
2025-01-24,20250121-20250124-4,15680925770448,12,126,中R,0,,,,,2900.0,150.0,13723,,,21.0,,,,,,,,[0],,,,,,1,
2025-02-23,20250223-20250226-4,15710990536111,1,126,非R,0,,,,,1590.0,225.0,114540,,,13.0,,,,2.0,,,,"[1,20)",1.0,,1.0,,,1,1.0
2025-02-24,20250223-20250226-4,15710990536111,1,126,非R,0,,,,,920.0,325.0,115135,,,13.0,,,,,,,,"[1,20)",,,,,,1,
2025-02-25,20250223-20250226-4,15710990536111,1,126,非R,0,,,,,320.0,,115455,,,13.0,,,,4.0,,,,"[1,20)",,,,,,1,
2025-02-26,20250223-20250226-4,15710990536111,1,126,非R,0,,,,,1120.0,175.0,116400,,,13.0,,,6.0,,3.0,,3.0,"[1,20)",,,,,,1,
2025-02-23,20250223-20250226-4,15732465437819,10,123,微R,0,,,,,1010.0,150.0,6695,,,1.0,,,,,,,,[0],,,,,,1,1.0
2025-02-24,20250223-20250226-4,15732465437819,10,123,微R,0,,,,,1330.0,200.0,7825,,,1.0,,,,,,,,[0],,,,,,1,
2025-02-25,20250223-20250226-4,15732465437819,10,123,微R,0,,,,,1325.0,125.0,9025,,,1.0,,,,,,,,[0],,,,,,1,
2025-02-26,20250223-20250226-4,15732465437819,10,123,微R,0,,,,,1115.0,150.0,9990,,,1.0,,,,,,,,[0],,,,,,1,
2025-01-10,20250110-20250113-4,15745350201892,10,124,微R,0,,,,,1310.0,25.0,12088,,,1.0,,,,,,,,[0],,,,,,1,1.0
2025-01-11,20250110-20250113-4,15745350201892,10,124,微R,0,,,,,1790.0,45.0,13833,,,1.0,,,,,,,,[0],,,,,,1,
2025-01-12,20250110-20250113-4,15745350201892,10,124,微R,0,,,,,820.0,2599.0,12054,,,1.0,,,,,,,,[0],,,,,,1,
2025-01-13,20250110-20250113-4,15745350201892,10,124,微R,0,,,,,1315.0,100.0,13269,,,1.0,,,,,,,,[0],,,,,,1,
2025-01-10,20250110-20250113-4,15826954523708,14,125,小R,0,,,,,1660.0,1145.0,4681,,,3.0,,,,,,,,"[1,20)",1.0,1.0,,,,1,1.0
2025-01-11,20250110-20250113-4,15826954523708,14,125,小R,0,,,,,750.0,400.0,5031,,,3.0,,,,,,,,"[1,20)",,,,,,1,
2025-01-12,20250110-20250113-4,15826954523708,14,125,小R,0,,,,,1700.0,4150.0,2581,,,3.0,,,2.0,2.0,1.0,1.0,,"[1,20)",,,,,,1,
2025-01-13,20250110-20250113-4,15826954523708,14,125,小R,0,,,,,1680.0,50.0,4211,,,3.0,,,,,,,,"[1,20)",,,,,,1,
2025-01-10,20250110-20250113-4,15925739249271,7,103,小R,0,,,,,745.0,,8111,,,21.0,,,,,,,,"[20,60)",1.0,1.0,,,,1,1.0
2025-01-11,20250110-20250113-4,15925739249271,7,103,小R,0,,,,,1120.0,4000.0,5231,,,21.0,,,46.0,46.0,23.0,23.0,,"[20,60)",,,,,,1,
2025-01-12,20250110-20250113-4,15925739249271,7,103,小R,0,,,,,960.0,2000.0,4191,,,21.0,,,18.0,20.0,9.0,9.0,,"[20,60)",,,,,,1,
2025-01-13,20250110-20250113-4,15925739249271,7,103,小R,0,,,,,260.0,1088.0,3363,,,21.0,,,2.0,,1.0,1.0,,"[20,60)",,,,,,1,
2025-01-21,20250121-20250124-4,15947213787058,2,105,非R,0,,,,,720.0,825.0,5548,,,1.0,,,,,,,,[0],,,,,,1,1.0
2025-01-22,20250121-20250124-4,15947213787058,2,105,非R,0,,,,,500.0,300.0,5748,,,1.0,,,,,,,,[0],,,,,,1,
2025-01-23,20250121-20250124-4,15947213787058,2,105,非R,0,,,,,1240.0,250.0,6738,,,1.0,,,,,,,,[0],,,,,,1,
2025-01-24,20250121-20250124-4,15947213787058,2,105,非R,0,,,,,1720.0,400.0,8058,,,1.0,,,,,,,,[0],,,,,,1,
2025-02-23,20250223-20250226-4,15998753392243,7,126,非R,0,,,,,820.0,250.0,3078,,,1.0,,,,,,,,[0],,,,,,1,1.0
2025-02-24,20250223-20250226-4,15998753392243,7,126,非R,0,,,,,1220.0,1175.0,3123,,,1.0,,,,,,,,[0],,,,,,1,
2025-02-25,20250223-20250226-4,15998753392243,7,126,非R,0,,,,,1310.0,1000.0,3433,,,1.0,,,,,,,,[0],,,,,,1,
2025-02-26,20250223-20250226-4,15998753392243,7,126,非R,0,,,,,1120.0,1075.0,3478,,,1.0,,,,,,,,[0],,,,,,1,
2025-01-23,20250121-20250124-4,16007343443945,1,96,非R,0,,,,,1180.0,200.0,28576,,,5.0,,,,,,,,[0],,,,,,1,1.0
2025-02-23,20250223-20250226-4,16123307368489,11,127,微R,0,,,,,1390.0,525.0,9356,,,725.0,,,,,,,,[0],,,,,,1,1.0
2025-02-24,20250223-20250226-4,16123307368489,11,127,微R,0,,,,,1915.0,565.0,10706,,,725.0,,,,,,,,[0],,,,,,1,
2025-02-25,20250223-20250226-4,16123307368489,11,127,微R,0,,,,,2020.0,675.0,12051,,48.0,677.0,,,,,,,,[0],,,,,,1,
2025-02-26,20250223-20250226-4,16123307368489,11,127,微R,0,,,,,1515.0,500.0,13066,,,677.0,,,,,,,,[0],,,,,,1,
2025-02-23,20250223-20250226-4,16213501855452,10,129,微R,0,,,,,920.0,100.0,17137,,,9.0,,,,,,,,"[1,20)",1.0,,1.0,,,1,1.0
2025-02-24,20250223-20250226-4,16213501855452,10,129,微R,0,,,,,790.0,200.0,17727,,,9.0,,,,,,,,"[1,20)",,,,,,1,
2025-02-25,20250223-20250226-4,16213501855452,10,129,微R,0,,,,,1240.0,226.0,18741,,,9.0,,,4.0,4.0,2.0,,2.0,"[1,20)",,,,,,1,
2025-02-26,20250223-20250226-4,16213501855452,10,129,微R,0,,,,,505.0,200.0,19046,,,9.0,,,,,,,,"[1,20)",,,,,,1,
2025-01-21,20250121-20250124-4,16273631320049,11,127,非R,0,,,,,1040.0,6175.0,413,,,21.0,,,6.0,6.0,3.0,3.0,,"[1,20)",1.0,1.0,,,,1,1.0
2025-01-22,20250121-20250124-4,16273631320049,11,127,非R,0,,,,,1815.0,250.0,1978,,,21.0,,,,,,,,"[1,20)",,,,,,1,
2025-01-23,20250121-20250124-4,16273631320049,11,127,非R,0,,,,,1570.0,300.0,3248,,,21.0,,,,,,,,"[1,20)",,,,,,1,
2025-01-24,20250121-20250124-4,16273631320049,11,127,非R,0,,,,,2180.0,4175.0,1253,,,21.0,,,,,,,,"[1,20)",,,,,,1,
2025-02-23,20250223-20250226-4,16307991102310,1,115,非R,0,,,,,920.0,1000.0,12085,,,5.0,,,,,,,,[0],,,,,,1,1.0
2025-02-24,20250223-20250226-4,16307991102310,1,115,非R,0,,,,,520.0,1000.0,11605,,,5.0,,,,,,,,[0],,,,,,1,
2025-02-25,20250223-20250226-4,16307991102310,1,115,非R,0,,,,,405.0,1000.0,11010,,,5.0,,,,,,,,[0],,,,,,1,
2025-02-26,20250223-20250226-4,16307991102310,1,115,非R,0,,,,,520.0,1000.0,10530,,,5.0,,,,,,,,[0],,,,,,1,
2025-01-21,20250121-20250124-4,16423955225193,4,110,非R,0,,,,,360.0,,64814,,,5.0,,,,,,,,"[1,20)",1.0,1.0,,,,1,1.0
2025-01-22,20250121-20250124-4,16423955225193,4,110,非R,0,,,,,540.0,400.0,64954,,,5.0,,,2.0,2.0,1.0,1.0,,"[1,20)",,,,,,1,
2025-01-23,20250121-20250124-4,16423955225193,4,110,非R,0,,,,,610.0,1000.0,64564,,,5.0,,,,,,,,"[1,20)",,,,,,1,
2025-01-24,20250121-20250124-4,16423955225193,4,110,非R,0,,,,,2160.0,200.0,66524,,,5.0,,,,,,,,"[1,20)",,,,,,1,
2025-01-10,20250110-20250113-4,16527034717015,0,93,非R,0,,,,,120.0,,112415,,,,,,,,,,,[0],,,,,,1,1.0
2025-01-11,20250110-20250113-4,16527034717015,0,93,非R,0,,,,,,40.0,112375,,,,,,,,,,,[0],,,,,,1,
2025-01-12,20250110-20250113-4,16527034717015,0,93,非R,0,,,,,920.0,,113295,,,,,,,,,,,[0],,,,,,1,
2025-01-13,20250110-20250113-4,16527034717015,0,93,非R,0,,,,,20.0,,113315,,,,,,,,,,,[0],,,,,,1,
2025-02-23,20250223-20250226-4,16604343834625,2,127,非R,0,,,,,620.0,1800.0,570,,,1.0,,,,,,,,[0],,,,,,1,1.0
2025-02-24,20250223-20250226-4,16604343834625,2,127,非R,0,,,,,420.0,25.0,965,,,1.0,,,,,,,,[0],,,,,,1,
2025-02-25,20250223-20250226-4,16604343834625,2,127,非R,0,,,,,1205.0,1700.0,470,,,1.0,,,,,,,,[0],,,,,,1,
2025-02-26,20250223-20250226-4,16604343834625,2,127,非R,0,,,,,420.0,50.0,840,,,1.0,,,,,,,,[0],,,,,,1,
2025-02-23,20250223-20250226-4,16612933915542,0,93,非R,0,,,,,420.0,,40627,,,1.0,,,,,,,,[0],,,,,,1,1.0
2025-02-24,20250223-20250226-4,16612933915542,0,93,非R,0,,,,,20.0,,40647,,,1.0,,,,,,,,[0],,,,,,1,
2025-02-25,20250223-20250226-4,16612933915542,0,93,非R,0,,,,,20.0,,40667,,,1.0,,,,,,,,[0],,,,,,1,
2025-02-26,20250223-20250226-4,16612933915542,0,93,非R,0,,,,,160.0,,40827,,,1.0,,,,,,,,[0],,,,,,1,
2025-01-21,20250121-20250124-4,16724602911339,0,92,非R,0,,,,,700.0,,22005,,,,,,,,,,,[0],,,,,,1,1.0
2025-01-22,20250121-20250124-4,16724602911339,0,92,非R,0,,,,,480.0,22000.0,485,,,,,,,,,,,[0],,,,,,1,
2025-01-10,20250110-20250113-4,16750373054258,10,114,微R,0,,,,,1185.0,50.0,1681,,,21.0,,,,,,,,[0],,,,,,1,1.0
2025-01-11,20250110-20250113-4,16750373054258,10,114,微R,0,,,,,1740.0,2725.0,696,,,21.0,,,,,,,,[0],,,,,,1,
2025-01-12,20250110-20250113-4,16750373054258,10,114,微R,0,,,,,1720.0,100.0,2316,,,21.0,,,,,,,,[0],,,,,,1,
2025-01-13,20250110-20250113-4,16750373054258,10,114,微R,0,,,,,1620.0,1975.0,1961,,,21.0,,,,,,,,[0],,,,,,1,
2025-01-21,20250121-20250124-4,16874926793520,0,107,非R,0,,,,,360.0,,109661,,,21.0,,,,,,,,[0],,,,,,1,1.0
2025-01-22,20250121-20250124-4,16874926793520,0,107,非R,0,,,,,370.0,,110031,,,21.0,,,,,,,,[0],,,,,,1,
2025-01-23,20250121-20250124-4,16874926793520,0,107,非R,0,,,,,20.0,1240.0,108811,,,21.0,,,,,,,,[0],,,,,,1,
2025-02-23,20250223-20250226-4,16922171642331,0,114,非R,0,,,,,1520.0,100.0,31388,,,21.0,,,,,,,,[0],,,,,,1,1.0
2025-02-24,20250223-20250226-4,16922171642331,0,114,非R,0,,,,,1050.0,,32438,,,21.0,,,,,,,,[0],,,,,,1,
2025-02-25,20250223-20250226-4,16922171642331,0,114,非R,0,,,,,870.0,,33308,,,21.0,,,,,,,,[0],,,,,,1,
2025-02-26,20250223-20250226-4,16922171642331,0,114,非R,0,,,,,420.0,,33728,,,21.0,,,,,,,,[0],,,,,,1,
2025-02-23,20250223-20250226-4,16926466518925,1,124,非R,0,,,,,855.0,25.0,15573,,,5.0,,,,,,,,[0],,,,,,1,1.0
2025-02-24,20250223-20250226-4,16926466518925,1,124,非R,0,,,,,355.0,50.0,15878,,,5.0,,,,,,,,[0],,,,,,1,
2025-02-25,20250223-20250226-4,16926466518925,1,124,非R,0,,,,,705.0,,16583,,,5.0,,,,,,,,[0],,,,,,1,
2025-02-26,20250223-20250226-4,16926466518925,1,124,非R,0,,,,,770.0,,17353,,,5.0,,,,,,,,[0],,,,,,1,
2025-01-21,20250121-20250124-4,16982301145810,0,116,非R,0,,,,,595.0,2000.0,18596,,,21.0,,,20.0,20.0,10.0,10.0,,"[20,60)",1.0,1.0,1.0,,,1,1.0
2025-01-22,20250121-20250124-4,16982301145810,0,116,非R,0,,,,,360.0,2000.0,16956,,,21.0,,,22.0,22.0,11.0,,11.0,"[20,60)",,,,,,1,
2025-01-23,20250121-20250124-4,16982301145810,0,116,非R,0,,,,,715.0,,17671,,,21.0,,,,,,,,"[20,60)",,,,,,1,
2025-01-24,20250121-20250124-4,16982301145810,0,116,非R,0,,,,,1550.0,1000.0,18221,,,21.0,,,,,,,,"[20,60)",,,,,,1,
2025-01-21,20250121-20250124-4,16986595864104,1,101,非R,0,,,,,820.0,1000.0,198,,,0.0,,,,,,,,[0],,,,,,1,1.0
2025-01-22,20250121-20250124-4,16986595864104,1,101,非R,0,,,,,120.0,,318,,,0.0,,,,,,,,[0],,,,,,1,
2025-01-23,20250121-20250124-4,16986595864104,1,101,非R,0,,,,,260.0,500.0,78,,,0.0,,,,,,,,[0],,,,,,1,
2025-01-24,20250121-20250124-4,16986595864104,1,101,非R,0,,,,,360.0,,438,,,0.0,,,,,,,,[0],,,,,,1,
2025-01-21,20250121-20250124-4,17072495076224,1,125,非R,0,,,,,1850.0,125.0,59456,,,5.0,,,,,,,,[0],,,,,,1,1.0
2025-01-22,20250121-20250124-4,17072495076224,1,125,非R,0,,,,,740.0,50.0,60146,,,5.0,,,,,,,,[0],,,,,,1,
2025-01-23,20250121-20250124-4,17072495076224,1,125,非R,0,,,,,1370.0,500.0,61016,,,5.0,,,,,,,,[0],,,,,,1,
2025-01-24,20250121-20250124-4,17072495076224,1,125,非R,0,,,,,2845.0,7300.0,56561,,,5.0,,,,,,,,[0],,,,,,1,
2025-02-23,20250223-20250226-4,17136919912983,1,105,非R,0,,,,,220.0,,150667,,,5.0,,,,,,,,[0],,,,,,1,1.0
2025-02-24,20250223-20250226-4,17136919912983,1,105,非R,0,,,,,120.0,,150787,,,5.0,,,,,,,,[0],,,,,,1,
2025-02-25,20250223-20250226-4,17136919912983,1,105,非R,0,,,,,120.0,,150907,,,5.0,,,,,,,,[0],,,,,,1,
2025-02-26,20250223-20250226-4,17136919912983,1,105,非R,0,,,,,270.0,,151177,,,5.0,,,,,,,,[0],,,,,,1,
2025-02-23,20250223-20250226-4,17141214752066,3,114,非R,0,,,,,770.0,200.0,1165,,,0.0,,,,,,,,"[1,20)",1.0,,1.0,,,1,1.0
2025-02-24,20250223-20250226-4,17141214752066,3,114,非R,0,,,,,370.0,1050.0,485,,,0.0,,,,,,,,"[1,20)",,,,,,1,
2025-02-25,20250223-20250226-4,17141214752066,3,114,非R,0,,,,,930.0,1050.0,365,,,0.0,,,,2.0,,,,"[1,20)",,,,,,1,
2025-02-26,20250223-20250226-4,17141214752066,3,114,非R,0,,,,,690.0,460.0,595,,,0.0,,,2.0,,1.0,,1.0,"[1,20)",,,,,,1,
2025-01-10,20250110-20250113-4,17171279444466,10,118,小R,0,,,,,1260.0,,34310,,,2523.0,,,,,,,,"[1,20)",1.0,1.0,,,,1,1.0
2025-01-11,20250110-20250113-4,17171279444466,10,118,小R,0,,,,,710.0,125.0,34895,,,2523.0,,,,,,,,"[1,20)",,,,,,1,
2025-01-12,20250110-20250113-4,17171279444466,10,118,小R,0,,,,,710.0,15000.0,20605,,160.0,2363.0,,,2.0,2.0,1.0,1.0,,"[1,20)",,,,,,1,
2025-01-13,20250110-20250113-4,17171279444466,10,118,小R,0,,,,,1210.0,100.0,21715,,160.0,2203.0,,,,,,,,"[1,20)",,,,,,1,
2025-01-12,20250110-20250113-4,17197049488087,6,70,非R,0,,,,,100.0,,7146,,,21.0,,,,,,,,[0],,,,,,1,1.0
2025-02-23,20250223-20250226-4,17218524163748,5,126,非R,0,,,,,1095.0,175.0,235547,,,21.0,,,,,,,,"[1,20)",1.0,1.0,,,,1,1.0
2025-02-24,20250223-20250226-4,17218524163748,5,126,非R,0,,,,,895.0,,236442,,,21.0,,,,,,,,"[1,20)",,,,,,1,
2025-02-25,20250223-20250226-4,17218524163748,5,126,非R,0,,,,,895.0,5925.0,231412,,,21.0,,,,,,,,"[1,20)",,,,,,1,
2025-02-26,20250223-20250226-4,17218524163748,5,126,非R,0,,,,,1320.0,75.0,232657,,,21.0,,,4.0,4.0,2.0,2.0,,"[1,20)",,,,,,1,
2025-01-10,20250110-20250113-4,17235703845806,10,126,微R,0,,,,,870.0,,8268,,,1.0,,,,,,,,"[1,20)",1.0,1.0,1.0,,,1,1.0
2025-01-11,20250110-20250113-4,17235703845806,10,126,微R,0,,,,,2445.0,585.0,10128,,,1.0,,,,2.0,,,,"[1,20)",,,,,,1,
2025-01-12,20250110-20250113-4,17235703845806,10,126,微R,0,,,,,1020.0,700.0,10448,,,1.0,,,2.0,,1.0,1.0,,"[1,20)",,,,,,1,
2025-01-13,20250110-20250113-4,17235703845806,10,126,微R,0,,,,,1920.0,2125.0,10243,,,1.0,,,4.0,4.0,2.0,1.0,1.0,"[1,20)",,,,,,1,
2025-02-23,20250223-20250226-4,17313013241342,1,124,非R,0,,,,,595.0,720.0,400,,,1.0,,,,,,,,[0],,,,,,1,1.0
2025-02-24,20250223-20250226-4,17313013241342,1,124,非R,0,,,,,360.0,100.0,660,,,1.0,,,,,,,,[0],,,,,,1,
2025-02-25,20250223-20250226-4,17313013241342,1,124,非R,0,,,,,160.0,,820,,,1.0,,,,,,,,[0],,,,,,1,
2025-02-26,20250223-20250226-4,17313013241342,1,124,非R,0,,,,,860.0,1100.0,580,,,1.0,,,,,,,,[0],,,,,,1,
2025-01-10,20250110-20250113-4,17317308292372,11,123,非R,0,,,,,455.0,100.0,6039,,,1.0,,,,,,,,"[1,20)",1.0,1.0,,,,1,1.0
2025-01-11,20250110-20250113-4,17317308292372,11,123,非R,0,,,,,1205.0,2121.0,5123,,,1.0,,,2.0,2.0,1.0,1.0,,"[1,20)",,,,,,1,
2025-01-12,20250110-20250113-4,17317308292372,11,123,非R,0,,,,,1920.0,2100.0,4943,,,1.0,,,,,,,,"[1,20)",,,,,,1,
2025-01-13,20250110-20250113-4,17317308292372,11,123,非R,0,,,,,920.0,100.0,5763,,,1.0,,,,,,,,"[1,20)",,,,,,1,
2025-01-10,20250110-20250113-4,17433272377858,0,125,非R,0,,,,,460.0,,1779,,,21.0,,,,,,,,"[1,20)",1.0,1.0,1.0,,,1,1.0
2025-01-11,20250110-20250113-4,17433272377858,0,125,非R,0,,,,,510.0,1000.0,1289,,,21.0,,,2.0,2.0,1.0,,1.0,"[1,20)",,,,,,1,
2025-01-12,20250110-20250113-4,17433272377858,0,125,非R,0,,,,,880.0,,2169,,,21.0,,,,,,,,"[1,20)",,,,,,1,
2025-01-13,20250110-20250113-4,17433272377858,0,125,非R,0,,,,,920.0,1000.0,2089,,,21.0,,,4.0,4.0,2.0,2.0,,"[1,20)",,,,,,1,
2025-01-21,20250121-20250124-4,18210662331187,0,48,非R,0,,,,,470.0,1000.0,5994,,,,,,,,,,,"[1,20)",1.0,,1.0,,,1,1.0
2025-01-22,20250121-20250124-4,18210662331187,0,50,非R,0,,,,,8810.0,1814.0,12990,,,,,,2.0,2.0,1.0,,1.0,"[1,20)",,,,,,1,
2025-01-23,20250121-20250124-4,18210662331187,0,53,非R,0,,,,,1420.0,617.0,13793,,,,,,4.0,4.0,2.0,,2.0,"[1,20)",,,,,,1,
2025-01-24,20250121-20250124-4,18210662331187,0,56,非R,0,,,,,1190.0,1960.0,13023,,,,,,,,,,,"[1,20)",,,,,,1,
2025-01-10,20250110-20250113-4,18829137569696,0,77,非R,0,,,,,335.0,,68121,,,1.0,,,,,,,,[0],,,,,,1,1.0
2025-01-11,20250110-20250113-4,18829137569696,0,77,非R,0,,,,,475.0,,68596,,,1.0,,,,,,,,[0],,,,,,1,
2025-01-12,20250110-20250113-4,18829137569696,0,77,非R,0,,,,,120.0,,68716,,,1.0,,,,,,,,[0],,,,,,1,
2025-01-13,20250110-20250113-4,18829137569696,0,77,非R,0,,,,,1775.0,1000.0,69491,,,1.0,,,,,,,,[0],,,,,,1,
2025-01-21,20250121-20250124-4,21079700272204,1,89,非R,0,,,,,395.0,,55964,,,5.0,,,,,,,,[0],,,,,,1,1.0
2025-01-22,20250121-20250124-4,21079700272204,1,89,非R,0,,,,,445.0,,56409,,,5.0,,,,,,,,[0],,,,,,1,
2025-01-23,20250121-20250124-4,21079700272204,1,89,非R,0,,,,,520.0,,56929,,,5.0,,,,,,,,[0],,,,,,1,
2025-01-24,20250121-20250124-4,21079700272204,1,89,非R,0,,,,,895.0,,57824,,,5.0,,,,,,,,[0],,,,,,1,
2025-01-10,20250110-20250113-4,21131240035340,0,80,非R,0,,,,,350.0,145.0,5168,,,1.0,,,,,,,,[0],,,,,,1,1.0
2025-01-11,20250110-20250113-4,21131240035340,0,81,非R,0,,,,,910.0,976.0,5102,,,1.0,,,,,,,,[0],,,,,,1,
2025-01-12,20250110-20250113-4,21131240035340,0,81,非R,0,,,,,685.0,361.0,5426,,,1.0,,,,,,,,[0],,,,,,1,
2025-01-13,20250110-20250113-4,21131240035340,0,81,非R,0,,,,,815.0,27.0,6214,,,1.0,,,,,,,,[0],,,,,,1,
2025-01-21,20250121-20250124-4,21303038746222,1,83,非R,0,,,,,370.0,216.0,1109,,,9.0,,,,,,,,[0],,,,,,1,1.0
2025-01-22,20250121-20250124-4,21303038746222,1,83,非R,0,,,,,625.0,,1734,,,9.0,,,,,,,,[0],,,,,,1,
2025-01-23,20250121-20250124-4,21303038746222,1,83,非R,0,,,,,540.0,216.0,2058,,,9.0,,,,,,,,[0],,,,,,1,
2025-01-24,20250121-20250124-4,21303038746222,1,83,非R,0,,,,,1860.0,900.0,3018,,,9.0,,,,,,,,[0],,,,,,1,
2025-02-23,20250223-20250226-4,22114787533314,1,78,非R,0,,,,,500.0,911.0,2354,,,1.0,,,,,,,,[0],,,,,,1,1.0
2025-02-24,20250223-20250226-4,22114787533314,1,78,非R,0,,,,,220.0,308.0,2266,,,1.0,,,,,,,,[0],,,,,,1,
2025-02-25,20250223-20250226-4,22114787533314,1,78,非R,0,,,,,380.0,289.0,2357,,,1.0,,,,,,,,[0],,,,,,1,
2025-02-26,20250223-20250226-4,22114787533314,1,78,非R,0,,,,,200.0,584.0,1973,,,1.0,,,,,,,,[0],,,,,,1,
2025-01-10,20250110-20250113-4,23042500308746,0,97,非R,0,,,,,360.0,340.0,248205,,,21.0,,,,,,,,[0],,,,,,1,1.0
2025-01-11,20250110-20250113-4,23042500308746,0,97,非R,0,,,,,665.0,,248870,,,21.0,,,,,,,,[0],,,,,,1,
2025-01-12,20250110-20250113-4,23042500308746,0,97,非R,0,,,,,755.0,530.0,249095,,,21.0,,,,,,,,[0],,,,,,1,
2025-01-13,20250110-20250113-4,23042500308746,0,97,非R,0,,,,,245.0,305.0,249035,,,21.0,,,,,,,,[0],,,,,,1,
2025-01-13,20250110-20250113-4,25756919883450,0,10,非R,0,,,,,1680.0,,1680,,,,,,,,,,,[0],,,,,,1,1.0
2025-02-23,20250223-20250226-4,27032524282102,1,94,非R,0,,,,,555.0,175.0,31500,,,21.0,,,,,,,,[0],,,,,,1,1.0
2025-02-24,20250223-20250226-4,27032524282102,1,94,非R,0,,,,,260.0,120.0,31640,,,21.0,,,,,,,,[0],,,,,,1,
2025-02-25,20250223-20250226-4,27032524282102,1,94,非R,0,,,,,360.0,,32000,,,21.0,,,,,,,,[0],,,,,,1,
2025-02-26,20250223-20250226-4,27032524282102,1,94,非R,0,,,,,120.0,50.0,32070,,,21.0,,,,,,,,[0],,,,,,1,
2025-01-21,20250121-20250124-4,31211527634672,0,81,非R,0,,,,,335.0,,80413,,,21.0,,,,,,,,[0],,,,,,1,1.0
2025-01-23,20250121-20250124-4,31211527634672,0,81,非R,0,,,,,860.0,1000.0,80273,,,21.0,,,,,,,,[0],,,,,,1,
2025-01-24,20250121-20250124-4,31211527634672,0,81,非R,0,,,,,280.0,,80553,,,21.0,,,,,,,,[0],,,,,,1,
2025-01-24,20250121-20250124-4,33788508018296,0,76,非R,0,,,,,,,33311,,,,,,,,,,,[0],,,,,,1,1.0
2025-02-23,20250223-20250226-4,13224204443602,7,84,非R,0,,,,,,,4656,,,,,,,,,,,[0],,,,,,1,1.0
2025-01-10,20250110-20250113-4,13249974276095,9,124,微R,0,,,,,1405.0,1320.0,1220,,,3.0,,,,,,,,"[1,20)",1.0,1.0,1.0,,,1,1.0
2025-01-11,20250110-20250113-4,13249974276095,9,124,微R,0,,,,,1445.0,2075.0,590,,,3.0,,,2.0,2.0,1.0,,1.0,"[1,20)",,,,,,1,
2025-01-12,20250110-20250113-4,13249974276095,9,124,微R,0,,,,,280.0,75.0,795,,,3.0,,,,,,,,"[1,20)",,,,,,1,
2025-01-13,20250110-20250113-4,13249974276095,9,124,微R,0,,,,,2220.0,1450.0,1565,,,3.0,,,4.0,4.0,2.0,1.0,1.0,"[1,20)",,,,,,1,
2025-02-23,20250223-20250226-4,13297218850624,0,125,非R,0,,,,,1305.0,,20904,,,0.0,,,,,,,,"[1,20)",1.0,1.0,,,,1,1.0
2025-02-24,20250223-20250226-4,13297218850624,0,125,非R,0,,,,,430.0,,21334,,,0.0,,,,,,,,"[1,20)",,,,,,1,
2025-02-25,20250223-20250226-4,13297218850624,0,125,非R,0,,,,,420.0,,21754,,,0.0,,,,2.0,,,,"[1,20)",,,,,,1,
