month,channel,item_id,item_name,item_add,core_cost
2024-02-01,800001,2-1030506,寒铁护腕,3947,9139.75
2024-02-01,800001,2-2010405,灵动匕首,8367,14333.600000000002
2024-02-01,800001,2-1040501,寒铁皮靴,3945,9375.78
2024-02-01,800001,2-2010703,黄金匕首,548,3872.48
2024-02-01,800001,3-4101,赵云碎片,122600,81210.87000000001
2024-02-01,800001,2-1010403,金刚战锤,8517,14095.66
2024-02-01,800001,3-4203,雷穆斯碎片,103700,77751.91
2024-02-01,800001,2-8011000,瑟银武器,956,155218.28000000006
2024-02-01,800001,2-3010504,寒铁法杖,4012,9683.37
2024-02-01,800001,2-2030705,黄金指环,531,3866.22
2024-02-01,800001,3-15501,亚瑟碎片,77600,179641.75000000006
2024-02-01,800001,2-3030700,黄金项链,2277,14575.98
2024-02-01,800001,5-507,狂气徽章,948,9591.420000000002
2024-02-01,800001,2-8021000,瑟银衣服,912,152905.83
2024-02-01,800001,3-14406,达芬奇天命碎片,111442,116782.48999999996
2024-02-01,800001,2-2040401,灵动皮靴,8352,13378.169999999998
2024-02-01,800001,2-3020906,秘银长袍,65,8027.739999999998
2024-02-01,800001,2-3020502,寒铁长袍,4162,10659.11
2024-02-01,800001,2-3020804,白金长袍,94,1654.4499999999998
2024-02-01,800001,3-4209,甄姬碎片,113500,79478.79999999999
2024-02-01,800001,2-2020706,黄金外套,532,3917.5299999999997
2024-02-01,800001,2-3030500,寒铁项链,16240,40039.65
2024-02-01,800001,2-2020803,白金外套,102,1378.3700000000003
2024-02-01,800001,2-3040401,精力布靴,8432,14048.24
2024-02-01,800001,2-3010702,黄金法杖,520,3240.3099999999995
2024-02-01,800001,2-1020705,黄金铠甲,547,3342.51
2024-02-01,800001,2-2020906,秘银外套,55,16486.76
