month,channel,item_id,item_name,item_add,core_cost
2024-06-01,800301,3-15313,海姆达尔碎片,302,299.81
2024-06-01,800301,2-2010600,白银匕首,61,329.87
2024-06-01,800301,2-30303,思惑项链,731,987.68
2024-06-01,800301,2-3020605,白银长袍,11,87.93000000000002
2024-06-01,800301,2-2020504,寒铁外套,24,177.97
2024-06-01,800301,2-2010500,寒铁匕首,131,576.1000000000001
2024-06-01,800301,2-2020606,白银外套,19,99.90000000000002
2024-06-01,800301,2-1030705,黄金护腕,5,248.31
2024-06-01,800301,2-3040704,黄金长靴,3,2.51
2024-06-01,800301,3-14405,黄忠天命碎片,287,1564.9399999999998
2024-06-01,800301,3-5107,美杜莎SSR碎片,1500,846.2999999999998
2024-06-01,800301,3-4502,大乔&小乔碎片,700,1612.88
2024-06-01,800301,2-9031000,振金饰品,3,228.80999999999997
2024-06-01,800301,2-3030601,白银项链,20,109.38999999999999
2024-06-01,800301,2-1040805,白金战靴,2,46.489999999999995
2024-06-01,800301,2-1010700,黄金战锤,15,141.3
2024-06-01,800301,2-1020706,黄金铠甲,4,76.67
2024-06-01,800301,2-2040704,黄金皮靴,4,49.440000000000005
2024-06-01,800301,2-2040503,寒铁长靴,33,136.14000000000001
2024-06-01,800301,2-1030803,白金护腕,1,25.94
2024-06-01,800301,2-10301,新兵护腕,651,135.28
2024-06-01,800301,2-2010902,秘银匕首,1,566.53
2024-06-01,800301,2-3010705,黄金法杖,4,20.34
2024-06-01,800301,2-1040900,秘银战靴,1,774.64
2024-06-01,800301,2-1040800,白金战靴,4,130.5
2024-06-01,800301,2-3020602,白银长袍,8,80.02
2024-06-01,800301,2-2040703,黄金皮靴,4,25.53
2024-06-01,800301,2-3030604,白银项链,12,262.82
2024-06-01,800301,3-15310,麦哲伦碎片,587,4428.81
2024-06-01,800301,3-4404,华佗碎片,5000,11396.029999999999
2024-06-01,800301,2-30101,见习者法杖,612,164.77999999999997
2024-06-01,800301,2-2040606,白银皮靴,15,133.48000000000002
2024-06-01,800301,2-1020702,黄金铠甲,9,25.2
2024-06-01,800301,2-3010700,黄金法杖,17,340.9
2024-06-01,800301,2-3010600,白银法杖,57,341.77
2024-06-01,800301,3-5406,孔明SSR碎片,600,2477.45
2024-06-01,800301,3-4207,阿尔忒弥斯碎片,2400,2543.12
2024-06-01,800301,2-3010506,寒铁法杖,34,243.13999999999993
2024-06-01,800301,2-3030800,白金项链,2,4.77
2024-06-01,800301,2-3020506,寒铁长袍,33,65.69999999999999
2024-06-01,800301,2-1030702,黄金护腕,5,22.139999999999997
2024-06-01,800301,2-1010405,金刚战锤,70,185.86
2024-06-01,800301,3-9999,光暗万能碎片,850,3123.79
2024-06-01,800301,2-3040500,寒铁布靴,159,424.32000000000005
2024-06-01,800301,2-3040604,白银长靴,13,142.13
